log10_Gmu	f	spectrum
 -7.000000	 -9.850000	 -7.501851
 -7.000000	 -9.800000	 -7.507944
 -7.000000	 -9.750000	 -7.514120
 -7.000000	 -9.700000	 -7.520366
 -7.000000	 -9.650000	 -7.526669
 -7.000000	 -9.600000	 -7.533014
 -7.000000	 -9.550000	 -7.539390
 -7.000000	 -9.500000	 -7.545786
 -7.000000	 -9.450000	 -7.552192
 -7.000000	 -9.400000	 -7.558596
 -7.000000	 -9.350000	 -7.564991
 -7.000000	 -9.300000	 -7.571366
 -7.000000	 -9.250000	 -7.577713
 -7.000000	 -9.200000	 -7.584026
 -7.000000	 -9.150000	 -7.590297
 -7.000000	 -9.100000	 -7.596520
 -7.000000	 -9.050000	 -7.602689
 -7.000000	 -9.000000	 -7.608798
 -7.000000	 -8.950000	 -7.614843
 -7.000000	 -8.900000	 -7.620820
 -7.000000	 -8.850000	 -7.626725
 -7.000000	 -8.800000	 -7.632554
 -7.000000	 -8.750000	 -7.638304
 -7.000000	 -8.700000	 -7.643974
 -7.000000	 -8.650000	 -7.649562
 -7.000000	 -8.600000	 -7.655066
 -7.000000	 -8.550000	 -7.660484
 -7.000000	 -8.500000	 -7.665818
 -7.000000	 -8.450000	 -7.671066
 -7.000000	 -8.400000	 -7.676229
 -7.000000	 -8.350000	 -7.681308
 -7.000000	 -8.300000	 -7.686304
 -7.000000	 -8.250000	 -7.691219
 -7.000000	 -8.200000	 -7.696056
 -7.000000	 -8.150000	 -7.700815
 -7.000000	 -8.100000	 -7.705501
 -7.000000	 -8.050000	 -7.710116
 -7.000000	 -8.000000	 -7.714664
 -7.000000	 -7.950000	 -7.719150
 -7.000000	 -7.900000	 -7.723579
 -7.000000	 -7.850000	 -7.727955
 -7.000000	 -7.800000	 -7.732283
 -7.000000	 -7.750000	 -7.736570
 -7.000000	 -7.700000	 -7.740821
 -7.000000	 -7.650000	 -7.745041
 -7.000000	 -7.600000	 -7.749235
 -7.000000	 -7.550000	 -7.753407
 -7.000000	 -7.500000	 -7.757561
 -7.000000	 -7.450000	 -7.761700
 -7.000000	 -7.400000	 -7.765826
 -7.000000	 -7.350000	 -7.769940
 -7.000000	 -7.300000	 -7.774045
 -7.000000	 -7.250000	 -7.778139
 -7.000000	 -7.200000	 -7.782223
 -7.000000	 -7.150000	 -7.786296
 -7.000000	 -7.100000	 -7.790357
 -7.000000	 -7.050000	 -7.794404
 -7.000000	 -7.000000	 -7.798433
 -6.900000	-10.000000	 -7.443843
 -6.900000	 -9.950000	 -7.449892
 -6.900000	 -9.900000	 -7.456037
 -6.900000	 -9.850000	 -7.462265
 -6.900000	 -9.800000	 -7.468559
 -6.900000	 -9.750000	 -7.474908
 -6.900000	 -9.700000	 -7.481298
 -6.900000	 -9.650000	 -7.487718
 -6.900000	 -9.600000	 -7.494155
 -6.900000	 -9.550000	 -7.500601
 -6.900000	 -9.500000	 -7.507043
 -6.900000	 -9.450000	 -7.513474
 -6.900000	 -9.400000	 -7.519885
 -6.900000	 -9.350000	 -7.526267
 -6.900000	 -9.300000	 -7.532613
 -6.900000	 -9.250000	 -7.538916
 -6.900000	 -9.200000	 -7.545169
 -6.900000	 -9.150000	 -7.551368
 -6.900000	 -9.100000	 -7.557505
 -6.900000	 -9.050000	 -7.563578
 -6.900000	 -9.000000	 -7.569580
 -6.900000	 -8.950000	 -7.575510
 -6.900000	 -8.900000	 -7.581363
 -6.900000	 -8.850000	 -7.587136
 -6.900000	 -8.800000	 -7.592827
 -6.900000	 -8.750000	 -7.598435
 -6.900000	 -8.700000	 -7.603958
 -6.900000	 -8.650000	 -7.609394
 -6.900000	 -8.600000	 -7.614744
 -6.900000	 -8.550000	 -7.620006
 -6.900000	 -8.500000	 -7.625182
 -6.900000	 -8.450000	 -7.630273
 -6.900000	 -8.400000	 -7.635279
 -6.900000	 -8.350000	 -7.640202
 -6.900000	 -8.300000	 -7.645044
 -6.900000	 -8.250000	 -7.649808
 -6.900000	 -8.200000	 -7.654496
 -6.900000	 -8.150000	 -7.659112
 -6.900000	 -8.100000	 -7.663659
 -6.900000	 -8.050000	 -7.668141
 -6.900000	 -8.000000	 -7.672563
 -6.900000	 -7.950000	 -7.676930
 -6.900000	 -7.900000	 -7.681247
 -6.900000	 -7.850000	 -7.685520
 -6.900000	 -7.800000	 -7.689755
 -6.900000	 -7.750000	 -7.693957
 -6.900000	 -7.700000	 -7.698132
 -6.900000	 -7.650000	 -7.702285
 -6.900000	 -7.600000	 -7.706420
 -6.900000	 -7.550000	 -7.710540
 -6.900000	 -7.500000	 -7.714649
 -6.900000	 -7.450000	 -7.718748
 -6.900000	 -7.400000	 -7.722839
 -6.900000	 -7.350000	 -7.726922
 -6.900000	 -7.300000	 -7.730996
 -6.900000	 -7.250000	 -7.735062
 -6.900000	 -7.200000	 -7.739118
 -6.900000	 -7.150000	 -7.743161
 -6.900000	 -7.100000	 -7.747188
 -6.900000	 -7.050000	 -7.751196
 -6.900000	 -7.000000	 -7.755180
 -6.800000	-10.000000	 -7.403834
 -6.800000	 -9.950000	 -7.410118
 -6.800000	 -9.900000	 -7.416468
 -6.800000	 -9.850000	 -7.422871
 -6.800000	 -9.800000	 -7.429312
 -6.800000	 -9.750000	 -7.435781
 -6.800000	 -9.700000	 -7.442266
 -6.800000	 -9.650000	 -7.448757
 -6.800000	 -9.600000	 -7.455245
 -6.800000	 -9.550000	 -7.461718
 -6.800000	 -9.500000	 -7.468170
 -6.800000	 -9.450000	 -7.474592
 -6.800000	 -9.400000	 -7.480976
 -6.800000	 -9.350000	 -7.487317
 -6.800000	 -9.300000	 -7.493606
 -6.800000	 -9.250000	 -7.499840
 -6.800000	 -9.200000	 -7.506011
 -6.800000	 -9.150000	 -7.512116
 -6.800000	 -9.100000	 -7.518150
 -6.800000	 -9.050000	 -7.524109
 -6.800000	 -9.000000	 -7.529991
 -6.800000	 -8.950000	 -7.535792
 -6.800000	 -8.900000	 -7.541510
 -6.800000	 -8.850000	 -7.547143
 -6.800000	 -8.800000	 -7.552690
 -6.800000	 -8.750000	 -7.558149
 -6.800000	 -8.700000	 -7.563520
 -6.800000	 -8.650000	 -7.568802
 -6.800000	 -8.600000	 -7.573997
 -6.800000	 -8.550000	 -7.579104
 -6.800000	 -8.500000	 -7.584125
 -6.800000	 -8.450000	 -7.589061
 -6.800000	 -8.400000	 -7.593915
 -6.800000	 -8.350000	 -7.598688
 -6.800000	 -8.300000	 -7.603384
 -6.800000	 -8.250000	 -7.608006
 -6.800000	 -8.200000	 -7.612556
 -6.800000	 -8.150000	 -7.617040
 -6.800000	 -8.100000	 -7.621461
 -6.800000	 -8.050000	 -7.625825
 -6.800000	 -8.000000	 -7.630137
 -6.800000	 -7.950000	 -7.634402
 -6.800000	 -7.900000	 -7.638626
 -6.800000	 -7.850000	 -7.642815
 -6.800000	 -7.800000	 -7.646976
 -6.800000	 -7.750000	 -7.651113
 -6.800000	 -7.700000	 -7.655232
 -6.800000	 -7.650000	 -7.659337
 -6.800000	 -7.600000	 -7.663430
 -6.800000	 -7.550000	 -7.667516
 -6.800000	 -7.500000	 -7.671594
 -6.800000	 -7.450000	 -7.675667
 -6.800000	 -7.400000	 -7.679733
 -6.800000	 -7.350000	 -7.683792
 -6.800000	 -7.300000	 -7.687843
 -6.800000	 -7.250000	 -7.691884
 -6.800000	 -7.200000	 -7.695910
 -6.800000	 -7.150000	 -7.699919
 -6.800000	 -7.100000	 -7.703907
 -6.800000	 -7.050000	 -7.707867
 -6.800000	 -7.000000	 -7.711793
 -6.700000	-10.000000	 -7.364060
 -6.700000	 -9.950000	 -7.370522
 -6.700000	 -9.900000	 -7.377022
 -6.700000	 -9.850000	 -7.383548
 -6.700000	 -9.800000	 -7.390087
 -6.700000	 -9.750000	 -7.396631
 -6.700000	 -9.700000	 -7.403169
 -6.700000	 -9.650000	 -7.409692
 -6.700000	 -9.600000	 -7.416192
 -6.700000	 -9.550000	 -7.422660
 -6.700000	 -9.500000	 -7.429089
 -6.700000	 -9.450000	 -7.435473
 -6.700000	 -9.400000	 -7.441804
 -6.700000	 -9.350000	 -7.448078
 -6.700000	 -9.300000	 -7.454289
 -6.700000	 -9.250000	 -7.460433
 -6.700000	 -9.200000	 -7.466504
 -6.700000	 -9.150000	 -7.472499
 -6.700000	 -9.100000	 -7.478415
 -6.700000	 -9.050000	 -7.484250
 -6.700000	 -9.000000	 -7.490000
 -6.700000	 -8.950000	 -7.495664
 -6.700000	 -8.900000	 -7.501240
 -6.700000	 -8.850000	 -7.506727
 -6.700000	 -8.800000	 -7.512125
 -6.700000	 -8.750000	 -7.517432
 -6.700000	 -8.700000	 -7.522651
 -6.700000	 -8.650000	 -7.527780
 -6.700000	 -8.600000	 -7.532822
 -6.700000	 -8.550000	 -7.537777
 -6.700000	 -8.500000	 -7.542648
 -6.700000	 -8.450000	 -7.547437
 -6.700000	 -8.400000	 -7.552147
 -6.700000	 -8.350000	 -7.556780
 -6.700000	 -8.300000	 -7.561340
 -6.700000	 -8.250000	 -7.565832
 -6.700000	 -8.200000	 -7.570258
 -6.700000	 -8.150000	 -7.574625
 -6.700000	 -8.100000	 -7.578937
 -6.700000	 -8.050000	 -7.583200
 -6.700000	 -8.000000	 -7.587420
 -6.700000	 -7.950000	 -7.591603
 -6.700000	 -7.900000	 -7.595754
 -6.700000	 -7.850000	 -7.599881
 -6.700000	 -7.800000	 -7.603988
 -6.700000	 -7.750000	 -7.608080
 -6.700000	 -7.700000	 -7.612161
 -6.700000	 -7.650000	 -7.616235
 -6.700000	 -7.600000	 -7.620304
 -6.700000	 -7.550000	 -7.624367
 -6.700000	 -7.500000	 -7.628427
 -6.700000	 -7.450000	 -7.632481
 -6.700000	 -7.400000	 -7.636529
 -6.700000	 -7.350000	 -7.640567
 -6.700000	 -7.300000	 -7.644594
 -6.700000	 -7.250000	 -7.648606
 -6.700000	 -7.200000	 -7.652597
 -6.700000	 -7.150000	 -7.656562
 -6.700000	 -7.100000	 -7.660497
 -6.700000	 -7.050000	 -7.664393
 -6.700000	 -7.000000	 -7.668245
 -6.600000	-10.000000	 -7.324394
 -6.600000	 -9.950000	 -7.330983
 -6.600000	 -9.900000	 -7.337585
 -6.600000	 -9.850000	 -7.344188
 -6.600000	 -9.800000	 -7.350785
 -6.600000	 -9.750000	 -7.357364
 -6.600000	 -9.700000	 -7.363918
 -6.600000	 -9.650000	 -7.370440
 -6.600000	 -9.600000	 -7.376920
 -6.600000	 -9.550000	 -7.383354
 -6.600000	 -9.500000	 -7.389734
 -6.600000	 -9.450000	 -7.396056
 -6.600000	 -9.400000	 -7.402312
 -6.600000	 -9.350000	 -7.408500
 -6.600000	 -9.300000	 -7.414615
 -6.600000	 -9.250000	 -7.420652
 -6.600000	 -9.200000	 -7.426609
 -6.600000	 -9.150000	 -7.432483
 -6.600000	 -9.100000	 -7.438271
 -6.600000	 -9.050000	 -7.443972
 -6.600000	 -9.000000	 -7.449583
 -6.600000	 -8.950000	 -7.455105
 -6.600000	 -8.900000	 -7.460535
 -6.600000	 -8.850000	 -7.465875
 -6.600000	 -8.800000	 -7.471123
 -6.600000	 -8.750000	 -7.476281
 -6.600000	 -8.700000	 -7.481349
 -6.600000	 -8.650000	 -7.486329
 -6.600000	 -8.600000	 -7.491224
 -6.600000	 -8.550000	 -7.496034
 -6.600000	 -8.500000	 -7.500764
 -6.600000	 -8.450000	 -7.505415
 -6.600000	 -8.400000	 -7.509991
 -6.600000	 -8.350000	 -7.514497
 -6.600000	 -8.300000	 -7.518935
 -6.600000	 -8.250000	 -7.523312
 -6.600000	 -8.200000	 -7.527631
 -6.600000	 -8.150000	 -7.531899
 -6.600000	 -8.100000	 -7.536121
 -6.600000	 -8.050000	 -7.540304
 -6.600000	 -8.000000	 -7.544452
 -6.600000	 -7.950000	 -7.548574
 -6.600000	 -7.900000	 -7.552674
 -6.600000	 -7.850000	 -7.556759
 -6.600000	 -7.800000	 -7.560832
 -6.600000	 -7.750000	 -7.564897
 -6.600000	 -7.700000	 -7.568958
 -6.600000	 -7.650000	 -7.573016
 -6.600000	 -7.600000	 -7.577070
 -6.600000	 -7.550000	 -7.581121
 -6.600000	 -7.500000	 -7.585167
 -6.600000	 -7.450000	 -7.589206
 -6.600000	 -7.400000	 -7.593235
 -6.600000	 -7.350000	 -7.597250
 -6.600000	 -7.300000	 -7.601246
 -6.600000	 -7.250000	 -7.605218
 -6.600000	 -7.200000	 -7.609161
 -6.600000	 -7.150000	 -7.613067
 -6.600000	 -7.100000	 -7.616931
 -6.600000	 -7.050000	 -7.620745
 -6.600000	 -7.000000	 -7.624502
 -6.500000	-10.000000	 -7.284722
 -6.500000	 -9.950000	 -7.291393
 -6.500000	 -9.900000	 -7.298055
 -6.500000	 -9.850000	 -7.304699
 -6.500000	 -9.800000	 -7.311316
 -6.500000	 -9.750000	 -7.317897
 -6.500000	 -9.700000	 -7.324437
 -6.500000	 -9.650000	 -7.330928
 -6.500000	 -9.600000	 -7.337365
 -6.500000	 -9.550000	 -7.343740
 -6.500000	 -9.500000	 -7.350050
 -6.500000	 -9.450000	 -7.356289
 -6.500000	 -9.400000	 -7.362454
 -6.500000	 -9.350000	 -7.368540
 -6.500000	 -9.300000	 -7.374545
 -6.500000	 -9.250000	 -7.380465
 -6.500000	 -9.200000	 -7.386297
 -6.500000	 -9.150000	 -7.392042
 -6.500000	 -9.100000	 -7.397695
 -6.500000	 -9.050000	 -7.403258
 -6.500000	 -9.000000	 -7.408727
 -6.500000	 -8.950000	 -7.414105
 -6.500000	 -8.900000	 -7.419389
 -6.500000	 -8.850000	 -7.424582
 -6.500000	 -8.800000	 -7.429684
 -6.500000	 -8.750000	 -7.434696
 -6.500000	 -8.700000	 -7.439620
 -6.500000	 -8.650000	 -7.444458
 -6.500000	 -8.600000	 -7.449214
 -6.500000	 -8.550000	 -7.453890
 -6.500000	 -8.500000	 -7.458489
 -6.500000	 -8.450000	 -7.463015
 -6.500000	 -8.400000	 -7.467473
 -6.500000	 -8.350000	 -7.471866
 -6.500000	 -8.300000	 -7.476200
 -6.500000	 -8.250000	 -7.480480
 -6.500000	 -8.200000	 -7.484711
 -6.500000	 -8.150000	 -7.488901
 -6.500000	 -8.100000	 -7.493054
 -6.500000	 -8.050000	 -7.497178
 -6.500000	 -8.000000	 -7.501277
 -6.500000	 -7.950000	 -7.505360
 -6.500000	 -7.900000	 -7.509429
 -6.500000	 -7.850000	 -7.513491
 -6.500000	 -7.800000	 -7.517548
 -6.500000	 -7.750000	 -7.521602
 -6.500000	 -7.700000	 -7.525655
 -6.500000	 -7.650000	 -7.529705
 -6.500000	 -7.600000	 -7.533752
 -6.500000	 -7.550000	 -7.537794
 -6.500000	 -7.500000	 -7.541826
 -6.500000	 -7.450000	 -7.545846
 -6.500000	 -7.400000	 -7.549849
 -6.500000	 -7.350000	 -7.553829
 -6.500000	 -7.300000	 -7.557781
 -6.500000	 -7.250000	 -7.561699
 -6.500000	 -7.200000	 -7.565575
 -6.500000	 -7.150000	 -7.569404
 -6.500000	 -7.100000	 -7.573177
 -6.500000	 -7.050000	 -7.576887
 -6.500000	 -7.000000	 -7.580528
 -6.400000	-10.000000	 -7.244944
 -6.400000	 -9.950000	 -7.251660
 -6.400000	 -9.900000	 -7.258347
 -6.400000	 -9.850000	 -7.264998
 -6.400000	 -9.800000	 -7.271605
 -6.400000	 -9.750000	 -7.278161
 -6.400000	 -9.700000	 -7.284661
 -6.400000	 -9.650000	 -7.291099
 -6.400000	 -9.600000	 -7.297469
 -6.400000	 -9.550000	 -7.303768
 -6.400000	 -9.500000	 -7.309990
 -6.400000	 -9.450000	 -7.316132
 -6.400000	 -9.400000	 -7.322192
 -6.400000	 -9.350000	 -7.328165
 -6.400000	 -9.300000	 -7.334050
 -6.400000	 -9.250000	 -7.339845
 -6.400000	 -9.200000	 -7.345548
 -6.400000	 -9.150000	 -7.351158
 -6.400000	 -9.100000	 -7.356674
 -6.400000	 -9.050000	 -7.362096
 -6.400000	 -9.000000	 -7.367424
 -6.400000	 -8.950000	 -7.372659
 -6.400000	 -8.900000	 -7.377801
 -6.400000	 -8.850000	 -7.382851
 -6.400000	 -8.800000	 -7.387813
 -6.400000	 -8.750000	 -7.392686
 -6.400000	 -8.700000	 -7.397475
 -6.400000	 -8.650000	 -7.402183
 -6.400000	 -8.600000	 -7.406812
 -6.400000	 -8.550000	 -7.411366
 -6.400000	 -8.500000	 -7.415849
 -6.400000	 -8.450000	 -7.420267
 -6.400000	 -8.400000	 -7.424623
 -6.400000	 -8.350000	 -7.428922
 -6.400000	 -8.300000	 -7.433171
 -6.400000	 -8.250000	 -7.437375
 -6.400000	 -8.200000	 -7.441541
 -6.400000	 -8.150000	 -7.445674
 -6.400000	 -8.100000	 -7.449781
 -6.400000	 -8.050000	 -7.453868
 -6.400000	 -8.000000	 -7.457941
 -6.400000	 -7.950000	 -7.462004
 -6.400000	 -7.900000	 -7.466062
 -6.400000	 -7.850000	 -7.470117
 -6.400000	 -7.800000	 -7.474171
 -6.400000	 -7.750000	 -7.478224
 -6.400000	 -7.700000	 -7.482274
 -6.400000	 -7.650000	 -7.486321
 -6.400000	 -7.600000	 -7.490360
 -6.400000	 -7.550000	 -7.494388
 -6.400000	 -7.500000	 -7.498400
 -6.400000	 -7.450000	 -7.502390
 -6.400000	 -7.400000	 -7.506353
 -6.400000	 -7.350000	 -7.510283
 -6.400000	 -7.300000	 -7.514174
 -6.400000	 -7.250000	 -7.518017
 -6.400000	 -7.200000	 -7.521807
 -6.400000	 -7.150000	 -7.525535
 -6.400000	 -7.100000	 -7.529196
 -6.400000	 -7.050000	 -7.532782
 -6.400000	 -7.000000	 -7.536288
 -6.300000	-10.000000	 -7.204975
 -6.300000	 -9.950000	 -7.211703
 -6.300000	 -9.900000	 -7.218385
 -6.300000	 -9.850000	 -7.225016
 -6.300000	 -9.800000	 -7.231588
 -6.300000	 -9.750000	 -7.238096
 -6.300000	 -9.700000	 -7.244535
 -6.300000	 -9.650000	 -7.250901
 -6.300000	 -9.600000	 -7.257189
 -6.300000	 -9.550000	 -7.263396
 -6.300000	 -9.500000	 -7.269518
 -6.300000	 -9.450000	 -7.275553
 -6.300000	 -9.400000	 -7.281497
 -6.300000	 -9.350000	 -7.287350
 -6.300000	 -9.300000	 -7.293110
 -6.300000	 -9.250000	 -7.298776
 -6.300000	 -9.200000	 -7.304346
 -6.300000	 -9.150000	 -7.309820
 -6.300000	 -9.100000	 -7.315200
 -6.300000	 -9.050000	 -7.320484
 -6.300000	 -9.000000	 -7.325674
 -6.300000	 -8.950000	 -7.330771
 -6.300000	 -8.900000	 -7.335776
 -6.300000	 -8.850000	 -7.340693
 -6.300000	 -8.800000	 -7.345523
 -6.300000	 -8.750000	 -7.350269
 -6.300000	 -8.700000	 -7.354935
 -6.300000	 -8.650000	 -7.359525
 -6.300000	 -8.600000	 -7.364043
 -6.300000	 -8.550000	 -7.368492
 -6.300000	 -8.500000	 -7.372878
 -6.300000	 -8.450000	 -7.377205
 -6.300000	 -8.400000	 -7.381480
 -6.300000	 -8.350000	 -7.385707
 -6.300000	 -8.300000	 -7.389893
 -6.300000	 -8.250000	 -7.394044
 -6.300000	 -8.200000	 -7.398166
 -6.300000	 -8.150000	 -7.402266
 -6.300000	 -8.100000	 -7.406349
 -6.300000	 -8.050000	 -7.410421
 -6.300000	 -8.000000	 -7.414486
 -6.300000	 -7.950000	 -7.418547
 -6.300000	 -7.900000	 -7.422607
 -6.300000	 -7.850000	 -7.426667
 -6.300000	 -7.800000	 -7.430725
 -6.300000	 -7.750000	 -7.434780
 -6.300000	 -7.700000	 -7.438829
 -6.300000	 -7.650000	 -7.442867
 -6.300000	 -7.600000	 -7.446891
 -6.300000	 -7.550000	 -7.450894
 -6.300000	 -7.500000	 -7.454871
 -6.300000	 -7.450000	 -7.458816
 -6.300000	 -7.400000	 -7.462721
 -6.300000	 -7.350000	 -7.466581
 -6.300000	 -7.300000	 -7.470388
 -6.300000	 -7.250000	 -7.474136
 -6.300000	 -7.200000	 -7.477817
 -6.300000	 -7.150000	 -7.481425
 -6.300000	 -7.100000	 -7.484953
 -6.300000	 -7.050000	 -7.488397
 -6.300000	 -7.000000	 -7.491751
 -6.200000	-10.000000	 -7.164739
 -6.200000	 -9.950000	 -7.171452
 -6.200000	 -9.900000	 -7.178106
 -6.200000	 -9.850000	 -7.184693
 -6.200000	 -9.800000	 -7.191210
 -6.200000	 -9.750000	 -7.197652
 -6.200000	 -9.700000	 -7.204015
 -6.200000	 -9.650000	 -7.210295
 -6.200000	 -9.600000	 -7.216488
 -6.200000	 -9.550000	 -7.222593
 -6.200000	 -9.500000	 -7.228606
 -6.200000	 -9.450000	 -7.234526
 -6.200000	 -9.400000	 -7.240351
 -6.200000	 -9.350000	 -7.246080
 -6.200000	 -9.300000	 -7.251712
 -6.200000	 -9.250000	 -7.257247
 -6.200000	 -9.200000	 -7.262686
 -6.200000	 -9.150000	 -7.268027
 -6.200000	 -9.100000	 -7.273273
 -6.200000	 -9.050000	 -7.278425
 -6.200000	 -9.000000	 -7.283483
 -6.200000	 -8.950000	 -7.288450
 -6.200000	 -8.900000	 -7.293330
 -6.200000	 -8.850000	 -7.298123
 -6.200000	 -8.800000	 -7.302835
 -6.200000	 -8.750000	 -7.307468
 -6.200000	 -8.700000	 -7.312028
 -6.200000	 -8.650000	 -7.316517
 -6.200000	 -8.600000	 -7.320941
 -6.200000	 -8.550000	 -7.325305
 -6.200000	 -8.500000	 -7.329613
 -6.200000	 -8.450000	 -7.333873
 -6.200000	 -8.400000	 -7.338088
 -6.200000	 -8.350000	 -7.342267
 -6.200000	 -8.300000	 -7.346413
 -6.200000	 -8.250000	 -7.350535
 -6.200000	 -8.200000	 -7.354637
 -6.200000	 -8.150000	 -7.358725
 -6.200000	 -8.100000	 -7.362805
 -6.200000	 -8.050000	 -7.366879
 -6.200000	 -8.000000	 -7.370951
 -6.200000	 -7.950000	 -7.375022
 -6.200000	 -7.900000	 -7.379092
 -6.200000	 -7.850000	 -7.383160
 -6.200000	 -7.800000	 -7.387222
 -6.200000	 -7.750000	 -7.391275
 -6.200000	 -7.700000	 -7.395314
 -6.200000	 -7.650000	 -7.399333
 -6.200000	 -7.600000	 -7.403327
 -6.200000	 -7.550000	 -7.407289
 -6.200000	 -7.500000	 -7.411212
 -6.200000	 -7.450000	 -7.415090
 -6.200000	 -7.400000	 -7.418917
 -6.200000	 -7.350000	 -7.422684
 -6.200000	 -7.300000	 -7.426387
 -6.200000	 -7.250000	 -7.430017
 -6.200000	 -7.200000	 -7.433569
 -6.200000	 -7.150000	 -7.437037
 -6.200000	 -7.100000	 -7.440417
 -6.200000	 -7.050000	 -7.443704
 -6.200000	 -7.000000	 -7.446894
 -6.100000	-10.000000	 -7.124173
 -6.100000	 -9.950000	 -7.130850
 -6.100000	 -9.900000	 -7.137454
 -6.100000	 -9.850000	 -7.143982
 -6.100000	 -9.800000	 -7.150428
 -6.100000	 -9.750000	 -7.156790
 -6.100000	 -9.700000	 -7.163064
 -6.100000	 -9.650000	 -7.169248
 -6.100000	 -9.600000	 -7.175339
 -6.100000	 -9.550000	 -7.181334
 -6.100000	 -9.500000	 -7.187234
 -6.100000	 -9.450000	 -7.193035
 -6.100000	 -9.400000	 -7.198739
 -6.100000	 -9.350000	 -7.204344
 -6.100000	 -9.300000	 -7.209850
 -6.100000	 -9.250000	 -7.215258
 -6.100000	 -9.200000	 -7.220568
 -6.100000	 -9.150000	 -7.225783
 -6.100000	 -9.100000	 -7.230903
 -6.100000	 -9.050000	 -7.235930
 -6.100000	 -9.000000	 -7.240867
 -6.100000	 -8.950000	 -7.245717
 -6.100000	 -8.900000	 -7.250483
 -6.100000	 -8.850000	 -7.255168
 -6.100000	 -8.800000	 -7.259778
 -6.100000	 -8.750000	 -7.264316
 -6.100000	 -8.700000	 -7.268787
 -6.100000	 -8.650000	 -7.273195
 -6.100000	 -8.600000	 -7.277548
 -6.100000	 -8.550000	 -7.281848
 -6.100000	 -8.500000	 -7.286103
 -6.100000	 -8.450000	 -7.290318
 -6.100000	 -8.400000	 -7.294499
 -6.100000	 -8.350000	 -7.298652
 -6.100000	 -8.300000	 -7.302782
 -6.100000	 -8.250000	 -7.306897
 -6.100000	 -8.200000	 -7.311000
 -6.100000	 -8.150000	 -7.315095
 -6.100000	 -8.100000	 -7.319187
 -6.100000	 -8.050000	 -7.323276
 -6.100000	 -8.000000	 -7.327364
 -6.100000	 -7.950000	 -7.331449
 -6.100000	 -7.900000	 -7.335530
 -6.100000	 -7.850000	 -7.339601
 -6.100000	 -7.800000	 -7.343659
 -6.100000	 -7.750000	 -7.347698
 -6.100000	 -7.700000	 -7.351713
 -6.100000	 -7.650000	 -7.355695
 -6.100000	 -7.600000	 -7.359639
 -6.100000	 -7.550000	 -7.363539
 -6.100000	 -7.500000	 -7.367387
 -6.100000	 -7.450000	 -7.371176
 -6.100000	 -7.400000	 -7.374901
 -6.100000	 -7.350000	 -7.378555
 -6.100000	 -7.300000	 -7.382131
 -6.100000	 -7.250000	 -7.385625
 -6.100000	 -7.200000	 -7.389030
 -6.100000	 -7.150000	 -7.392344
 -6.100000	 -7.100000	 -7.395562
 -6.100000	 -7.050000	 -7.398681
 -6.100000	 -7.000000	 -7.401700
 -6.000000	-10.000000	 -7.083224
 -6.000000	 -9.950000	 -7.089848
 -6.000000	 -9.900000	 -7.096388
 -6.000000	 -9.850000	 -7.102842
 -6.000000	 -9.800000	 -7.109207
 -6.000000	 -9.750000	 -7.115479
 -6.000000	 -9.700000	 -7.121657
 -6.000000	 -9.650000	 -7.127738
 -6.000000	 -9.600000	 -7.133722
 -6.000000	 -9.550000	 -7.139606
 -6.000000	 -9.500000	 -7.145390
 -6.000000	 -9.450000	 -7.151073
 -6.000000	 -9.400000	 -7.156657
 -6.000000	 -9.350000	 -7.162140
 -6.000000	 -9.300000	 -7.167525
 -6.000000	 -9.250000	 -7.172812
 -6.000000	 -9.200000	 -7.178003
 -6.000000	 -9.150000	 -7.183099
 -6.000000	 -9.100000	 -7.188103
 -6.000000	 -9.050000	 -7.193018
 -6.000000	 -9.000000	 -7.197848
 -6.000000	 -8.950000	 -7.202595
 -6.000000	 -8.900000	 -7.207265
 -6.000000	 -8.850000	 -7.211860
 -6.000000	 -8.800000	 -7.216387
 -6.000000	 -8.750000	 -7.220851
 -6.000000	 -8.700000	 -7.225255
 -6.000000	 -8.650000	 -7.229607
 -6.000000	 -8.600000	 -7.233910
 -6.000000	 -8.550000	 -7.238172
 -6.000000	 -8.500000	 -7.242398
 -6.000000	 -8.450000	 -7.246592
 -6.000000	 -8.400000	 -7.250762
 -6.000000	 -8.350000	 -7.254913
 -6.000000	 -8.300000	 -7.259049
 -6.000000	 -8.250000	 -7.263176
 -6.000000	 -8.200000	 -7.267296
 -6.000000	 -8.150000	 -7.271412
 -6.000000	 -8.100000	 -7.275525
 -6.000000	 -8.050000	 -7.279634
 -6.000000	 -8.000000	 -7.283738
 -6.000000	 -7.950000	 -7.287834
 -6.000000	 -7.900000	 -7.291916
 -6.000000	 -7.850000	 -7.295980
 -6.000000	 -7.800000	 -7.300018
 -6.000000	 -7.750000	 -7.304026
 -6.000000	 -7.700000	 -7.307995
 -6.000000	 -7.650000	 -7.311919
 -6.000000	 -7.600000	 -7.315791
 -6.000000	 -7.550000	 -7.319605
 -6.000000	 -7.500000	 -7.323354
 -6.000000	 -7.450000	 -7.327033
 -6.000000	 -7.400000	 -7.330635
 -6.000000	 -7.350000	 -7.334154
 -6.000000	 -7.300000	 -7.337587
 -6.000000	 -7.250000	 -7.340928
 -6.000000	 -7.200000	 -7.344174
 -6.000000	 -7.150000	 -7.347322
 -6.000000	 -7.100000	 -7.350369
