f	log10_fmin	log10_fmax	log10_A	spectrum
-9.918367346938776	-10.0	-9.0	-0.7142857142857144	-1.9281427181736466
-9.918367346938776	-10.0	-9.0	-0.14285714285714324	-0.7852855753165042
-9.918367346938776	-10.0	-9.0	0.4285714285714284	0.357571567540639
-9.918367346938776	-10.0	-9.0	1.0	1.5004287103977823
-9.918367346938776	-10.0	-8.0	-3.0	-6.486618700027274
-9.918367346938776	-10.0	-8.0	-2.428571428571429	-5.343761557170132
-9.918367346938776	-10.0	-8.0	-1.8571428571428572	-4.200904414312989
-9.918367346938776	-10.0	-8.0	-1.2857142857142858	-3.058047271455846
-9.918367346938776	-10.0	-8.0	-0.7142857142857144	-1.9151901285987032
-9.918367346938776	-10.0	-8.0	-0.14285714285714324	-0.772332985741561
-9.918367346938776	-10.0	-8.0	0.4285714285714284	0.37052415711558234
-9.918367346938776	-10.0	-8.0	1.0	1.5133812999727256
-9.918367346938776	-10.0	-7.0	-3.0	-6.486573733247337
-9.918367346938776	-10.0	-7.0	-2.428571428571429	-5.343716590390195
-9.918367346938776	-10.0	-7.0	-1.8571428571428572	-4.200859447533052
-9.918367346938776	-10.0	-7.0	-1.2857142857142858	-3.058002304675909
-9.918367346938776	-10.0	-7.0	-0.7142857142857144	-1.9151451618187663
-9.918367346938776	-10.0	-7.0	-0.14285714285714324	-0.7722880189616239
-9.918367346938776	-10.0	-7.0	0.4285714285714284	0.3705691238955194
-9.918367346938776	-10.0	-7.0	1.0	1.5134262667526626
-9.918367346938776	-10.0	-6.0	-3.0	-6.486649317506275
-9.918367346938776	-10.0	-6.0	-2.428571428571429	-5.343792174649133
-9.918367346938776	-10.0	-6.0	-1.8571428571428572	-4.20093503179199
-9.918367346938776	-10.0	-6.0	-1.2857142857142858	-3.058077888934847
-9.918367346938776	-10.0	-6.0	-0.7142857142857144	-1.9152207460777044
-9.918367346938776	-10.0	-6.0	-0.14285714285714324	-0.7723636032205621
-9.918367346938776	-10.0	-6.0	0.4285714285714284	0.3704935396365812
-9.918367346938776	-10.0	-6.0	1.0	1.5133506824937244
-9.918367346938776	-10.0	-5.0	-3.0	-6.486649317235311
-9.918367346938776	-10.0	-5.0	-2.428571428571429	-5.3437921743781684
-9.918367346938776	-10.0	-5.0	-1.8571428571428572	-4.200935031521025
-9.918367346938776	-10.0	-5.0	-1.2857142857142858	-3.0580778886638824
-9.918367346938776	-10.0	-5.0	-0.7142857142857144	-1.9152207458067396
-9.918367346938776	-10.0	-5.0	-0.14285714285714324	-0.7723636029495973
-9.918367346938776	-10.0	-5.0	0.4285714285714284	0.3704935399075459
-9.918367346938776	-10.0	-5.0	1.0	1.5133506827646892
-9.918367346938776	-9.0	-11.0	-3.0	-300
-9.918367346938776	-9.0	-11.0	-2.428571428571429	-300
-9.918367346938776	-9.0	-11.0	-1.8571428571428572	-300
-9.918367346938776	-9.0	-11.0	-1.2857142857142858	-300
-9.918367346938776	-9.0	-11.0	-0.7142857142857144	-300
-9.918367346938776	-9.0	-11.0	-0.14285714285714324	-300
-9.918367346938776	-9.0	-11.0	0.4285714285714284	-300
-9.918367346938776	-9.0	-11.0	1.0	-300
-9.918367346938776	-9.0	-10.0	-3.0	-300
-9.918367346938776	-9.0	-10.0	-2.428571428571429	-300
-9.918367346938776	-9.0	-10.0	-1.8571428571428572	-300
-9.918367346938776	-9.0	-10.0	-1.2857142857142858	-300
-9.918367346938776	-9.0	-10.0	-0.7142857142857144	-300
-9.918367346938776	-9.0	-10.0	-0.14285714285714324	-300
-9.918367346938776	-9.0	-10.0	0.4285714285714284	-300
-9.918367346938776	-9.0	-10.0	1.0	-300
-9.918367346938776	-9.0	-9.0	-3.0	-300
-9.918367346938776	-9.0	-9.0	-2.428571428571429	-300
-9.918367346938776	-9.0	-9.0	-1.8571428571428572	-300
-9.918367346938776	-9.0	-9.0	-1.2857142857142858	-300
-9.918367346938776	-9.0	-9.0	-0.7142857142857144	-300
-9.918367346938776	-9.0	-9.0	-0.14285714285714324	-300
-9.918367346938776	-9.0	-9.0	0.4285714285714284	-300
-9.918367346938776	-9.0	-9.0	1.0	-300
-9.918367346938776	-9.0	-8.0	-3.0	-8.056427450670586
-9.918367346938776	-9.0	-8.0	-2.428571428571429	-6.913570307813445
-9.918367346938776	-9.0	-8.0	-1.8571428571428572	-5.770713164956302
-9.918367346938776	-9.0	-8.0	-1.2857142857142858	-4.6278560220991585
-9.918367346938776	-9.0	-8.0	-0.7142857142857144	-3.4849988792420157
-9.918367346938776	-9.0	-8.0	-0.14285714285714324	-2.3421417363848733
-9.918367346938776	-9.0	-8.0	0.4285714285714284	-1.1992845935277303
-9.918367346938776	-9.0	-8.0	1.0	-0.056427450670587034
-9.918367346938776	-9.0	-7.0	-3.0	-8.054764240346017
-9.918367346938776	-9.0	-7.0	-2.428571428571429	-6.911907097488875
-9.918367346938776	-9.0	-7.0	-1.8571428571428572	-5.769049954631733
-9.918367346938776	-9.0	-7.0	-1.2857142857142858	-4.626192811774589
-9.918367346938776	-9.0	-7.0	-0.7142857142857144	-3.4833356689174466
-9.918367346938776	-9.0	-7.0	-0.14285714285714324	-2.3404785260603043
-9.918367346938776	-9.0	-7.0	0.4285714285714284	-1.197621383203161
-9.918367346938776	-9.0	-7.0	1.0	-0.05476424034601775
-9.918367346938776	-9.0	-6.0	-3.0	-8.054760385716797
-9.918367346938776	-9.0	-6.0	-2.428571428571429	-6.911903242859656
-9.918367346938776	-9.0	-6.0	-1.8571428571428572	-5.769046100002512
-9.918367346938776	-9.0	-6.0	-1.2857142857142858	-4.626188957145369
-9.918367346938776	-9.0	-6.0	-0.7142857142857144	-3.4833318142882264
-9.918367346938776	-9.0	-6.0	-0.14285714285714324	-2.340474671431084
-9.918367346938776	-9.0	-6.0	0.4285714285714284	-1.1976175285739408
-9.918367346938776	-9.0	-6.0	1.0	-0.054760385716797526
-9.918367346938776	-9.0	-5.0	-3.0	-8.05476037569189
-9.918367346938776	-9.0	-5.0	-2.428571428571429	-6.911903232834747
-9.918367346938776	-9.0	-5.0	-1.8571428571428572	-5.7690460899776035
-9.918367346938776	-9.0	-5.0	-1.2857142857142858	-4.626188947120461
-9.918367346938776	-9.0	-5.0	-0.7142857142857144	-3.483331804263318
-9.918367346938776	-9.0	-5.0	-0.14285714285714324	-2.3404746614061755
-9.918367346938776	-9.0	-5.0	0.4285714285714284	-1.1976175185490323
-9.918367346938776	-9.0	-5.0	1.0	-0.054760375691889095
-9.918367346938776	-8.0	-11.0	-3.0	-300
-9.918367346938776	-8.0	-11.0	-2.428571428571429	-300
-9.918367346938776	-8.0	-11.0	-1.8571428571428572	-300
-9.918367346938776	-8.0	-11.0	-1.2857142857142858	-300
-9.918367346938776	-8.0	-11.0	-0.7142857142857144	-300
-9.918367346938776	-8.0	-11.0	-0.14285714285714324	-300
-9.918367346938776	-8.0	-11.0	0.4285714285714284	-300
-9.918367346938776	-8.0	-11.0	1.0	-300
-9.918367346938776	-8.0	-10.0	-3.0	-300
-9.918367346938776	-8.0	-10.0	-2.428571428571429	-300
-9.918367346938776	-8.0	-10.0	-1.8571428571428572	-300
-9.918367346938776	-8.0	-10.0	-1.2857142857142858	-300
-9.918367346938776	-8.0	-10.0	-0.7142857142857144	-300
-9.918367346938776	-8.0	-10.0	-0.14285714285714324	-300
-9.918367346938776	-8.0	-10.0	0.4285714285714284	-300
-9.918367346938776	-8.0	-10.0	1.0	-300
-9.918367346938776	-8.0	-9.0	-3.0	-300
-9.918367346938776	-8.0	-9.0	-2.428571428571429	-300
-9.918367346938776	-8.0	-9.0	-1.8571428571428572	-300
-9.918367346938776	-8.0	-9.0	-1.2857142857142858	-300
-9.918367346938776	-8.0	-9.0	-0.7142857142857144	-300
-9.918367346938776	-8.0	-9.0	-0.14285714285714324	-300
-9.918367346938776	-8.0	-9.0	0.4285714285714284	-300
-9.918367346938776	-8.0	-9.0	1.0	-300
-9.918367346938776	-8.0	-8.0	-3.0	-300
-9.918367346938776	-8.0	-8.0	-2.428571428571429	-300
-9.918367346938776	-8.0	-8.0	-1.8571428571428572	-300
-9.918367346938776	-8.0	-8.0	-1.2857142857142858	-300
-9.918367346938776	-8.0	-8.0	-0.7142857142857144	-300
-9.918367346938776	-8.0	-8.0	-0.14285714285714324	-300
-9.918367346938776	-8.0	-8.0	0.4285714285714284	-300
-9.918367346938776	-8.0	-8.0	1.0	-300
-9.918367346938776	-8.0	-7.0	-3.0	-10.47653697984792
-9.918367346938776	-8.0	-7.0	-2.428571428571429	-9.333679836990777
-9.918367346938776	-8.0	-7.0	-1.8571428571428572	-8.190822694133635
-9.918367346938776	-8.0	-7.0	-1.2857142857142858	-7.047965551276492
-9.918367346938776	-8.0	-7.0	-0.7142857142857144	-5.905108408419348
-9.918367346938776	-8.0	-7.0	-0.14285714285714324	-4.762251265562206
-9.918367346938776	-8.0	-7.0	0.4285714285714284	-3.6193941227050628
-9.918367346938776	-8.0	-7.0	1.0	-2.4765369798479195
-9.918367346938776	-8.0	-6.0	-3.0	-10.475530700493685
-9.918367346938776	-8.0	-6.0	-2.428571428571429	-9.332673557636543
-9.918367346938776	-8.0	-6.0	-1.8571428571428572	-8.189816414779399
-9.918367346938776	-8.0	-6.0	-1.2857142857142858	-7.0469592719222565
-9.918367346938776	-8.0	-6.0	-0.7142857142857144	-5.904102129065113
-9.918367346938776	-8.0	-6.0	-0.14285714285714324	-4.761244986207971
-9.918367346938776	-8.0	-6.0	0.4285714285714284	-3.618387843350828
-9.918367346938776	-8.0	-6.0	1.0	-2.475530700493685
-9.918367346938776	-8.0	-5.0	-3.0	-10.475530317857615
-9.918367346938776	-8.0	-5.0	-2.428571428571429	-9.332673175000473
-9.918367346938776	-8.0	-5.0	-1.8571428571428572	-8.189816032143328
-9.918367346938776	-8.0	-5.0	-1.2857142857142858	-7.046958889286186
-9.918367346938776	-8.0	-5.0	-0.7142857142857144	-5.904101746429044
-9.918367346938776	-8.0	-5.0	-0.14285714285714324	-4.761244603571901
-9.918367346938776	-8.0	-5.0	0.4285714285714284	-3.618387460714758
-9.918367346938776	-8.0	-5.0	1.0	-2.475530317857615
-9.918367346938776	-7.0	-11.0	-3.0	-300
-9.918367346938776	-7.0	-11.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-11.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-11.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-11.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-11.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-11.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-11.0	1.0	-300
-9.918367346938776	-7.0	-10.0	-3.0	-300
-9.918367346938776	-7.0	-10.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-10.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-10.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-10.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-10.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-10.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-10.0	1.0	-300
-9.918367346938776	-7.0	-9.0	-3.0	-300
-9.918367346938776	-7.0	-9.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-9.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-9.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-9.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-9.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-9.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-9.0	1.0	-300
-9.918367346938776	-7.0	-8.0	-3.0	-300
-9.918367346938776	-7.0	-8.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-8.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-8.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-8.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-8.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-8.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-8.0	1.0	-300
-9.918367346938776	-7.0	-7.0	-3.0	-300
-9.918367346938776	-7.0	-7.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-7.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-7.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-7.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-7.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-7.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-7.0	1.0	-300
-9.918367346938776	-7.0	-6.0	-3.0	-300
-9.918367346938776	-7.0	-6.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-6.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-6.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-6.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-6.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-6.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-6.0	1.0	-300
-9.918367346938776	-7.0	-5.0	-3.0	-300
-9.918367346938776	-7.0	-5.0	-2.428571428571429	-300
-9.918367346938776	-7.0	-5.0	-1.8571428571428572	-300
-9.918367346938776	-7.0	-5.0	-1.2857142857142858	-300
-9.918367346938776	-7.0	-5.0	-0.7142857142857144	-300
-9.918367346938776	-7.0	-5.0	-0.14285714285714324	-300
-9.918367346938776	-7.0	-5.0	0.4285714285714284	-300
-9.918367346938776	-7.0	-5.0	1.0	-300
-9.918367346938776	-6.0	-11.0	-3.0	-300
-9.918367346938776	-6.0	-11.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-11.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-11.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-11.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-11.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-11.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-11.0	1.0	-300
-9.918367346938776	-6.0	-10.0	-3.0	-300
-9.918367346938776	-6.0	-10.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-10.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-10.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-10.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-10.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-10.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-10.0	1.0	-300
-9.918367346938776	-6.0	-9.0	-3.0	-300
-9.918367346938776	-6.0	-9.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-9.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-9.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-9.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-9.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-9.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-9.0	1.0	-300
-9.918367346938776	-6.0	-8.0	-3.0	-300
-9.918367346938776	-6.0	-8.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-8.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-8.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-8.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-8.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-8.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-8.0	1.0	-300
-9.918367346938776	-6.0	-7.0	-3.0	-300
-9.918367346938776	-6.0	-7.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-7.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-7.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-7.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-7.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-7.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-7.0	1.0	-300
-9.918367346938776	-6.0	-6.0	-3.0	-300
-9.918367346938776	-6.0	-6.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-6.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-6.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-6.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-6.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-6.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-6.0	1.0	-300
-9.918367346938776	-6.0	-5.0	-3.0	-300
-9.918367346938776	-6.0	-5.0	-2.428571428571429	-300
-9.918367346938776	-6.0	-5.0	-1.8571428571428572	-300
-9.918367346938776	-6.0	-5.0	-1.2857142857142858	-300
-9.918367346938776	-6.0	-5.0	-0.7142857142857144	-300
-9.918367346938776	-6.0	-5.0	-0.14285714285714324	-300
-9.918367346938776	-6.0	-5.0	0.4285714285714284	-300
-9.918367346938776	-6.0	-5.0	1.0	-300
-9.918367346938776	-5.0	-11.0	-3.0	-300
-9.918367346938776	-5.0	-11.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-11.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-11.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-11.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-11.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-11.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-11.0	1.0	-300
-9.918367346938776	-5.0	-10.0	-3.0	-300
-9.918367346938776	-5.0	-10.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-10.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-10.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-10.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-10.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-10.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-10.0	1.0	-300
-9.918367346938776	-5.0	-9.0	-3.0	-300
-9.918367346938776	-5.0	-9.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-9.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-9.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-9.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-9.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-9.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-9.0	1.0	-300
-9.918367346938776	-5.0	-8.0	-3.0	-300
-9.918367346938776	-5.0	-8.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-8.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-8.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-8.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-8.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-8.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-8.0	1.0	-300
-9.918367346938776	-5.0	-7.0	-3.0	-300
-9.918367346938776	-5.0	-7.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-7.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-7.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-7.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-7.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-7.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-7.0	1.0	-300
-9.918367346938776	-5.0	-6.0	-3.0	-300
-9.918367346938776	-5.0	-6.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-6.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-6.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-6.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-6.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-6.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-6.0	1.0	-300
-9.918367346938776	-5.0	-5.0	-3.0	-300
-9.918367346938776	-5.0	-5.0	-2.428571428571429	-300
-9.918367346938776	-5.0	-5.0	-1.8571428571428572	-300
-9.918367346938776	-5.0	-5.0	-1.2857142857142858	-300
-9.918367346938776	-5.0	-5.0	-0.7142857142857144	-300
-9.918367346938776	-5.0	-5.0	-0.14285714285714324	-300
-9.918367346938776	-5.0	-5.0	0.4285714285714284	-300
-9.918367346938776	-5.0	-5.0	1.0	-300
-9.83673469387755	-11.0	-11.0	-3.0	-300
-9.83673469387755	-11.0	-11.0	-2.428571428571429	-300
-9.83673469387755	-11.0	-11.0	-1.8571428571428572	-300
-9.83673469387755	-11.0	-11.0	-1.2857142857142858	-300
-9.83673469387755	-11.0	-11.0	-0.7142857142857144	-300
-9.83673469387755	-11.0	-11.0	-0.14285714285714324	-300
-9.83673469387755	-11.0	-11.0	0.4285714285714284	-300
-9.83673469387755	-11.0	-11.0	1.0	-300
-9.83673469387755	-11.0	-10.0	-3.0	-8.959058664484266
-9.83673469387755	-11.0	-10.0	-2.428571428571429	-7.816201521627123
-9.83673469387755	-11.0	-10.0	-1.8571428571428572	-6.67334437876998
-9.83673469387755	-11.0	-10.0	-1.2857142857142858	-5.530487235912837
-9.83673469387755	-11.0	-10.0	-0.7142857142857144	-4.387630093055694
-9.83673469387755	-11.0	-10.0	-0.14285714285714324	-3.244772950198552
-9.83673469387755	-11.0	-10.0	0.4285714285714284	-2.101915807341409
-9.83673469387755	-11.0	-10.0	1.0	-0.9590586644842656
-9.83673469387755	-11.0	-9.0	-3.0	-6.092879283272687
-9.83673469387755	-11.0	-9.0	-2.428571428571429	-4.950022140415545
-9.83673469387755	-11.0	-9.0	-1.8571428571428572	-3.807164997558402
-9.83673469387755	-11.0	-9.0	-1.2857142857142858	-2.664307854701259
-9.83673469387755	-11.0	-9.0	-0.7142857142857144	-1.5214507118441163
-9.83673469387755	-11.0	-9.0	-0.14285714285714324	-0.3785935689869739
-9.83673469387755	-11.0	-9.0	0.4285714285714284	0.7642635738701694
-9.83673469387755	-11.0	-9.0	1.0	1.9071207167273125
-9.83673469387755	-11.0	-8.0	-3.0	-6.0850304909233115
-9.83673469387755	-11.0	-8.0	-2.428571428571429	-4.942173348066169
-9.83673469387755	-11.0	-8.0	-1.8571428571428572	-3.799316205209026
-9.83673469387755	-11.0	-8.0	-1.2857142857142858	-2.656459062351883
-9.83673469387755	-11.0	-8.0	-0.7142857142857144	-1.5136019194947403
-9.83673469387755	-11.0	-8.0	-0.14285714285714324	-0.37074477663759803
-9.83673469387755	-11.0	-8.0	0.4285714285714284	0.7721123662195453
-9.83673469387755	-11.0	-8.0	1.0	1.9149695090766885
-9.83673469387755	-11.0	-7.0	-3.0	-6.085001690414894
-9.83673469387755	-11.0	-7.0	-2.428571428571429	-4.942144547557752
-9.83673469387755	-11.0	-7.0	-1.8571428571428572	-3.7992874047006087
-9.83673469387755	-11.0	-7.0	-1.2857142857142858	-2.656430261843466
-9.83673469387755	-11.0	-7.0	-0.7142857142857144	-1.513573118986323
-9.83673469387755	-11.0	-7.0	-0.14285714285714324	-0.37071597612918067
-9.83673469387755	-11.0	-7.0	0.4285714285714284	0.7721411667279626
-9.83673469387755	-11.0	-7.0	1.0	1.9149983095851058
-9.83673469387755	-11.0	-6.0	-3.0	-6.085001622278076
-9.83673469387755	-11.0	-6.0	-2.428571428571429	-4.942144479420934
-9.83673469387755	-11.0	-6.0	-1.8571428571428572	-3.7992873365637907
-9.83673469387755	-11.0	-6.0	-1.2857142857142858	-2.656430193706648
-9.83673469387755	-11.0	-6.0	-0.7142857142857144	-1.5135730508495053
-9.83673469387755	-11.0	-6.0	-0.14285714285714324	-0.3707159079923629
-9.83673469387755	-11.0	-6.0	0.4285714285714284	0.7721412348647804
-9.83673469387755	-11.0	-6.0	1.0	1.9149983777219235
-9.83673469387755	-11.0	-5.0	-3.0	-6.085001623525837
-9.83673469387755	-11.0	-5.0	-2.428571428571429	-4.942144480668695
-9.83673469387755	-11.0	-5.0	-1.8571428571428572	-3.7992873378115517
-9.83673469387755	-11.0	-5.0	-1.2857142857142858	-2.656430194954409
-9.83673469387755	-11.0	-5.0	-0.7142857142857144	-1.5135730520972663
-9.83673469387755	-11.0	-5.0	-0.14285714285714324	-0.37071590924012393
-9.83673469387755	-11.0	-5.0	0.4285714285714284	0.7721412336170193
-9.83673469387755	-11.0	-5.0	1.0	1.9149983764741625
-9.83673469387755	-10.0	-11.0	-3.0	-300
-9.83673469387755	-10.0	-11.0	-2.428571428571429	-300
-9.83673469387755	-10.0	-11.0	-1.8571428571428572	-300
-9.83673469387755	-10.0	-11.0	-1.2857142857142858	-300
-9.83673469387755	-10.0	-11.0	-0.7142857142857144	-300
-9.83673469387755	-10.0	-11.0	-0.14285714285714324	-300
-9.83673469387755	-10.0	-11.0	0.4285714285714284	-300
-9.83673469387755	-10.0	-11.0	1.0	-300
-9.83673469387755	-10.0	-10.0	-3.0	-300
-9.83673469387755	-10.0	-10.0	-2.428571428571429	-300
-9.83673469387755	-10.0	-10.0	-1.8571428571428572	-300
-9.83673469387755	-10.0	-10.0	-1.2857142857142858	-300
-9.83673469387755	-10.0	-10.0	-0.7142857142857144	-300
-9.83673469387755	-10.0	-10.0	-0.14285714285714324	-300
-9.83673469387755	-10.0	-10.0	0.4285714285714284	-300
-9.83673469387755	-10.0	-10.0	1.0	-300
-9.83673469387755	-10.0	-9.0	-3.0	-6.26099402197577
-9.83673469387755	-10.0	-9.0	-2.428571428571429	-5.1181368791186275
-9.83673469387755	-10.0	-9.0	-1.8571428571428572	-3.9752797362614847
-9.83673469387755	-10.0	-9.0	-1.2857142857142858	-2.832422593404342
-9.83673469387755	-10.0	-9.0	-0.7142857142857144	-1.689565450547199
-9.83673469387755	-10.0	-9.0	-0.14285714285714324	-0.5467083076900567
-9.83673469387755	-10.0	-9.0	0.4285714285714284	0.5961488351670865
-9.83673469387755	-10.0	-9.0	1.0	1.7390059780242297
-9.83673469387755	-10.0	-8.0	-3.0	-6.249483753443793
-9.83673469387755	-10.0	-8.0	-2.428571428571429	-5.106626610586651
-9.83673469387755	-10.0	-8.0	-1.8571428571428572	-3.9637694677295072
-9.83673469387755	-10.0	-8.0	-1.2857142857142858	-2.8209123248723644
-9.83673469387755	-10.0	-8.0	-0.7142857142857144	-1.6780551820152216
-9.83673469387755	-10.0	-8.0	-0.14285714285714324	-0.5351980391580793
-9.83673469387755	-10.0	-8.0	0.4285714285714284	0.607659103699064
-9.83673469387755	-10.0	-8.0	1.0	1.7505162465562072
-9.83673469387755	-10.0	-7.0	-3.0	-6.249441668594599
-9.83673469387755	-10.0	-7.0	-2.428571428571429	-5.106584525737457
-9.83673469387755	-10.0	-7.0	-1.8571428571428572	-3.9637273828803137
-9.83673469387755	-10.0	-7.0	-1.2857142857142858	-2.820870240023171
-9.83673469387755	-10.0	-7.0	-0.7142857142857144	-1.678013097166028
-9.83673469387755	-10.0	-7.0	-0.14285714285714324	-0.5351559543088857
-9.83673469387755	-10.0	-7.0	0.4285714285714284	0.6077011885482575
-9.83673469387755	-10.0	-7.0	1.0	1.7505583314054007
-9.83673469387755	-10.0	-6.0	-3.0	-6.249441571771196
-9.83673469387755	-10.0	-6.0	-2.428571428571429	-5.106584428914053
-9.83673469387755	-10.0	-6.0	-1.8571428571428572	-3.96372728605691
-9.83673469387755	-10.0	-6.0	-1.2857142857142858	-2.8208701431997674
-9.83673469387755	-10.0	-6.0	-0.7142857142857144	-1.6780130003426244
-9.83673469387755	-10.0	-6.0	-0.14285714285714324	-0.535155857485482
-9.83673469387755	-10.0	-6.0	0.4285714285714284	0.6077012853716611
