width	log10_fpeak	f	spectrum
1.7	-10.9	-6.7	-14.959110655950308
1.7	-10.9	-6.6	-15.615870118461759
1.7	-10.9	-6.5	-16.287756679590576
1.7	-10.9	-6.4	-16.974678356318567
1.7	-10.9	-6.3	-17.67652890296086
1.7	-10.9	-6.2	-18.393185429222306
1.7	-10.9	-6.1	-19.124505583641128
1.7	-10.9	-6.0	-19.87032457132738
1.7	-10.9	-5.9	-20.63045209314068
1.7	-10.9	-5.8	-21.4046689602878
1.7	-10.9	-5.7	-22.1927004298038
1.7	-10.9	-5.6	-22.9947996774479
1.7	-10.9	-5.5	-23.80994188400492
1.7	-10.9	-5.4	-24.65335286053093
1.7	-10.9	-5.3	-25.0
1.7	-10.9	-5.2	-25.0
1.7	-10.9	-5.1	-25.0
1.7	-10.9	-5.0	-25.0
1.7	-10.8	-11.0	-1.4132943041547266
1.7	-10.8	-10.9	-1.395786096687302
1.7	-10.8	-10.8	-1.391686839230775
1.7	-10.8	-10.7	-1.401342259828648
1.7	-10.8	-10.6	-1.425053977861637
1.7	-10.8	-10.5	-1.463082849842327
1.7	-10.8	-10.4	-1.515652917362837
1.7	-10.8	-10.3	-1.5829555501978176
1.7	-10.8	-10.2	-1.6651535082791222
1.7	-10.8	-10.1	-1.7623847511724944
1.7	-10.8	-10.0	-1.87476590250229
1.7	-10.8	-9.9	-2.00239533085198
1.7	-10.8	-9.8	-2.145355844380129
1.7	-10.8	-9.7	-2.303717019521742
1.7	-10.8	-9.6	-2.4775371921230094
1.7	-10.8	-9.5	-2.666865149361375
1.7	-10.8	-9.4	-2.871741558441236
1.7	-10.8	-9.3	-3.0922001663085785
1.7	-10.8	-9.2	-3.32826880421316
1.7	-10.8	-9.1	-3.5799702246314298
1.7	-10.8	-9.0	-3.8473227959964107
1.7	-10.8	-8.9	-4.130341076360221
1.7	-10.8	-8.8	-4.429036284604961
1.7	-10.8	-8.7	-4.743416683493184
1.7	-10.8	-8.6	-5.0734878879391445
1.7	-10.8	-8.5	-5.419253108008978
1.7	-10.8	-8.4	-5.780713335460028
1.7	-10.8	-8.3	-6.157867479579117
1.7	-10.8	-8.2	-6.550712458152507
1.7	-10.8	-8.1	-6.959243246188297
1.7	-10.8	-8.0	-7.383452885238533
1.7	-10.8	-7.9	-7.823332454227338
1.7	-10.8	-7.8	-8.27887100191329
1.7	-10.8	-7.7	-8.750055439185985
1.7	-10.8	-7.6	-9.236870390381418
1.7	-10.8	-7.5	-9.73929799771137
1.7	-10.8	-7.4	-10.257317676220502
1.7	-10.8	-7.3	-10.790905811349527
1.7	-10.8	-7.2	-11.340035391529
1.7	-10.8	-7.1	-11.904675565448242
1.7	-10.8	-7.0	-12.48479111179325
1.7	-10.8	-6.9	-13.080341806340028
1.7	-10.8	-6.8	-13.691281668889284
1.7	-10.8	-6.7	-14.317558067203413
1.7	-10.8	-6.6	-14.959110655950315
1.7	-10.8	-6.5	-15.615870118461759
1.7	-10.8	-6.4	-16.287756679590576
1.7	-10.8	-6.3	-16.97467835631857
1.7	-10.8	-6.2	-17.67652890296086
1.7	-10.8	-6.1	-18.39318542922231
1.7	-10.8	-6.0	-19.124505583641128
1.7	-10.8	-5.9	-19.87032457132738
1.7	-10.8	-5.8	-20.63045209314068
1.7	-10.8	-5.7	-21.4046689602878
1.7	-10.8	-5.6	-22.192700429803807
1.7	-10.8	-5.5	-22.9947996774479
1.7	-10.8	-5.4	-23.80994188400492
1.7	-10.8	-5.3	-24.653352860530905
1.7	-10.8	-5.2	-25.0
1.7	-10.8	-5.1	-25.0
1.7	-10.8	-5.0	-25.0
1.7	-10.7	-11.0	-1.4438194377196827
1.7	-10.7	-10.9	-1.4132943041479993
1.7	-10.7	-10.8	-1.3957860966872084
1.7	-10.7	-10.7	-1.391686839230775
1.7	-10.7	-10.6	-1.401342259827093
1.7	-10.7	-10.5	-1.4250539778615845
1.7	-10.7	-10.4	-1.4630828498463326
1.7	-10.7	-10.3	-1.5156529173623332
1.7	-10.7	-10.2	-1.5829555501978176
1.7	-10.7	-10.1	-1.6651535082798197
1.7	-10.7	-10.0	-1.7623847511712032
1.7	-10.7	-9.9	-1.8747659025024308
1.7	-10.7	-9.8	-2.0023953308522042
1.7	-10.7	-9.7	-2.145355844380129
1.7	-10.7	-9.6	-2.303717019521821
1.7	-10.7	-9.5	-2.4775371921218836
1.7	-10.7	-9.4	-2.6668651493612314
1.7	-10.7	-9.3	-2.871741558441246
1.7	-10.7	-9.2	-3.0922001663085785
1.7	-10.7	-9.1	-3.3282688042131463
1.7	-10.7	-9.0	-3.5799702246313756
1.7	-10.7	-8.9	-3.8473227959964116
1.7	-10.7	-8.8	-4.130341076360262
1.7	-10.7	-8.7	-4.429036284604961
1.7	-10.7	-8.6	-4.743416683493108
1.7	-10.7	-8.5	-5.073487887939137
1.7	-10.7	-8.4	-5.419253108008972
1.7	-10.7	-8.3	-5.780713335460021
1.7	-10.7	-8.2	-6.157867479579117
1.7	-10.7	-8.1	-6.550712458152364
1.7	-10.7	-8.0	-6.959243246188306
1.7	-10.7	-7.9	-7.383452885238525
1.7	-10.7	-7.8	-7.823332454227334
1.7	-10.7	-7.7	-8.278871001913283
1.7	-10.7	-7.6	-8.75005543918598
1.7	-10.7	-7.5	-9.236870390381409
1.7	-10.7	-7.4	-9.739297997711361
1.7	-10.7	-7.3	-10.257317676220497
1.7	-10.7	-7.2	-10.790905811349516
1.7	-10.7	-7.1	-11.340035391528994
1.7	-10.7	-7.0	-11.904675565448235
1.7	-10.7	-6.9	-12.484791111793239
1.7	-10.7	-6.8	-13.080341806340023
1.7	-10.7	-6.7	-13.691281668889273
1.7	-10.7	-6.6	-14.317558067203407
1.7	-10.7	-6.5	-14.959110655950305
1.7	-10.7	-6.4	-15.61587011846175
1.7	-10.7	-6.3	-16.28775667959057
1.7	-10.7	-6.2	-16.97467835631856
1.7	-10.7	-6.1	-17.67652890296089
1.7	-10.7	-6.0	-18.393185429222303
1.7	-10.7	-5.9	-19.124505583641124
1.7	-10.7	-5.8	-19.87032457132738
1.7	-10.7	-5.7	-20.630452093140676
1.7	-10.7	-5.6	-21.40466896028781
1.7	-10.7	-5.5	-22.192700429803793
1.7	-10.7	-5.4	-22.99479967744789
1.7	-10.7	-5.3	-23.809941884004953
1.7	-10.7	-5.2	-24.653352860530948
1.7	-10.7	-5.1	-25.0
1.7	-10.7	-5.0	-25.0
1.7	-10.6	-11.0	-1.4869228457897057
1.7	-10.6	-10.9	-1.4438194377196827
1.7	-10.6	-10.8	-1.4132943041479993
1.7	-10.6	-10.7	-1.395786096687302
1.7	-10.6	-10.6	-1.391686839230775
1.7	-10.6	-10.5	-1.401342259827093
1.7	-10.6	-10.4	-1.4250539778615845
1.7	-10.6	-10.3	-1.4630828498463326
1.7	-10.6	-10.2	-1.515652917362837
1.7	-10.6	-10.1	-1.5829555501978176
1.7	-10.6	-10.0	-1.6651535082798197
1.7	-10.6	-9.9	-1.7623847511712032
1.7	-10.6	-9.8	-1.8747659025024308
1.7	-10.6	-9.7	-2.00239533085198
1.7	-10.6	-9.6	-2.145355844380129
1.7	-10.6	-9.5	-2.303717019521821
1.7	-10.6	-9.4	-2.4775371921218836
1.7	-10.6	-9.3	-2.6668651493612314
1.7	-10.6	-9.2	-2.871741558441236
1.7	-10.6	-9.1	-3.0922001663085785
1.7	-10.6	-9.0	-3.3282688042131463
1.7	-10.6	-8.9	-3.5799702246313756
1.7	-10.6	-8.8	-3.8473227959964116
1.7	-10.6	-8.7	-4.130341076360221
1.7	-10.6	-8.6	-4.429036284604961
1.7	-10.6	-8.5	-4.743416683493108
1.7	-10.6	-8.4	-5.073487887939137
1.7	-10.6	-8.3	-5.419253108008972
1.7	-10.6	-8.2	-5.780713335460028
1.7	-10.6	-8.1	-6.157867479579117
1.7	-10.6	-8.0	-6.550712458152364
1.7	-10.6	-7.9	-6.959243246188306
1.7	-10.6	-7.8	-7.38345288523853
1.7	-10.6	-7.7	-7.823332454227334
1.7	-10.6	-7.6	-8.278871001913286
1.7	-10.6	-7.5	-8.75005543918598
1.7	-10.6	-7.4	-9.236870390381409
1.7	-10.6	-7.3	-9.739297997711365
1.7	-10.6	-7.2	-10.257317676220497
1.7	-10.6	-7.1	-10.790905811349521
1.7	-10.6	-7.0	-11.340035391528998
1.7	-10.6	-6.9	-11.904675565448235
1.7	-10.6	-6.8	-12.484791111793244
1.7	-10.6	-6.7	-13.080341806340023
1.7	-10.6	-6.6	-13.691281668889278
1.7	-10.6	-6.5	-14.317558067203407
1.7	-10.6	-6.4	-14.959110655950305
1.7	-10.6	-6.3	-15.615870118461753
1.7	-10.6	-6.2	-16.28775667959057
1.7	-10.6	-6.1	-16.974678356318567
1.7	-10.6	-6.0	-17.67652890296089
1.7	-10.6	-5.9	-18.393185429222303
1.7	-10.6	-5.8	-19.12450558364113
1.7	-10.6	-5.7	-19.87032457132738
1.7	-10.6	-5.6	-20.63045209314068
1.7	-10.6	-5.5	-21.40466896028781
1.7	-10.6	-5.4	-22.192700429803793
1.7	-10.6	-5.3	-22.994799677447894
1.7	-10.6	-5.2	-23.809941884004953
1.7	-10.6	-5.1	-24.65335286053093
1.7	-10.6	-5.0	-25.0
1.7	-10.5	-11.0	-1.5421215665250296
1.7	-10.5	-10.9	-1.4869228457897057
1.7	-10.5	-10.8	-1.4438194377196827
1.7	-10.5	-10.7	-1.4132943041547266
1.7	-10.5	-10.6	-1.395786096687302
1.7	-10.5	-10.5	-1.391686839230775
1.7	-10.5	-10.4	-1.401342259827093
1.7	-10.5	-10.3	-1.4250539778615845
1.7	-10.5	-10.2	-1.463082849842327
1.7	-10.5	-10.1	-1.515652917362837
1.7	-10.5	-10.0	-1.5829555501978176
1.7	-10.5	-9.9	-1.6651535082798197
1.7	-10.5	-9.8	-1.7623847511712032
1.7	-10.5	-9.7	-1.87476590250229
1.7	-10.5	-9.6	-2.00239533085198
1.7	-10.5	-9.5	-2.145355844380129
1.7	-10.5	-9.4	-2.303717019521821
1.7	-10.5	-9.3	-2.4775371921218836
1.7	-10.5	-9.2	-2.666865149361375
1.7	-10.5	-9.1	-2.871741558441236
1.7	-10.5	-9.0	-3.0922001663085785
1.7	-10.5	-8.9	-3.3282688042131463
1.7	-10.5	-8.8	-3.5799702246313756
1.7	-10.5	-8.7	-3.8473227959964107
1.7	-10.5	-8.6	-4.130341076360221
1.7	-10.5	-8.5	-4.429036284604961
1.7	-10.5	-8.4	-4.743416683493108
1.7	-10.5	-8.3	-5.073487887939137
1.7	-10.5	-8.2	-5.419253108008978
1.7	-10.5	-8.1	-5.780713335460028
1.7	-10.5	-8.0	-6.157867479579117
1.7	-10.5	-7.9	-6.550712458152364
1.7	-10.5	-7.8	-6.95924324618831
1.7	-10.5	-7.7	-7.38345288523853
1.7	-10.5	-7.6	-7.823332454227338
1.7	-10.5	-7.5	-8.278871001913286
1.7	-10.5	-7.4	-8.75005543918598
1.7	-10.5	-7.3	-9.236870390381412
1.7	-10.5	-7.2	-9.739297997711365
1.7	-10.5	-7.1	-10.257317676220502
1.7	-10.5	-7.0	-10.790905811349525
1.7	-10.5	-6.9	-11.340035391528998
1.7	-10.5	-6.8	-11.90467556544824
1.7	-10.5	-6.7	-12.484791111793244
1.7	-10.5	-6.6	-13.080341806340028
1.7	-10.5	-6.5	-13.691281668889278
1.7	-10.5	-6.4	-14.317558067203407
1.7	-10.5	-6.3	-14.959110655950308
1.7	-10.5	-6.2	-15.615870118461753
1.7	-10.5	-6.1	-16.287756679590576
1.7	-10.5	-6.0	-16.974678356318567
1.7	-10.5	-5.9	-17.67652890296089
1.7	-10.5	-5.8	-18.393185429222306
1.7	-10.5	-5.7	-19.12450558364113
1.7	-10.5	-5.6	-19.87032457132738
1.7	-10.5	-5.5	-20.63045209314068
1.7	-10.5	-5.4	-21.40466896028781
1.7	-10.5	-5.3	-22.1927004298038
1.7	-10.5	-5.2	-22.994799677447894
1.7	-10.5	-5.1	-23.80994188400492
1.7	-10.5	-5.0	-24.65335286053093
1.7	-10.4	-11.0	-1.6088940755618362
1.7	-10.4	-10.9	-1.5421215665250296
1.7	-10.4	-10.8	-1.4869228457897057
1.7	-10.4	-10.7	-1.4438194377195197
1.7	-10.4	-10.6	-1.4132943041547266
1.7	-10.4	-10.5	-1.395786096687302
1.7	-10.4	-10.4	-1.391686839230775
1.7	-10.4	-10.3	-1.401342259827093
1.7	-10.4	-10.2	-1.425053977861637
1.7	-10.4	-10.1	-1.463082849842327
1.7	-10.4	-10.0	-1.515652917362837
1.7	-10.4	-9.9	-1.5829555501978176
1.7	-10.4	-9.8	-1.6651535082798197
1.7	-10.4	-9.7	-1.7623847511724944
1.7	-10.4	-9.6	-1.87476590250229
1.7	-10.4	-9.5	-2.00239533085198
1.7	-10.4	-9.4	-2.145355844380129
1.7	-10.4	-9.3	-2.303717019521821
1.7	-10.4	-9.2	-2.4775371921230094
1.7	-10.4	-9.1	-2.666865149361375
1.7	-10.4	-9.0	-2.871741558441236
1.7	-10.4	-8.9	-3.0922001663085785
1.7	-10.4	-8.8	-3.3282688042131463
1.7	-10.4	-8.7	-3.5799702246314298
1.7	-10.4	-8.6	-3.8473227959964107
1.7	-10.4	-8.5	-4.130341076360221
1.7	-10.4	-8.4	-4.429036284604961
1.7	-10.4	-8.3	-4.743416683493108
1.7	-10.4	-8.2	-5.0734878879391445
1.7	-10.4	-8.1	-5.419253108008978
1.7	-10.4	-8.0	-5.780713335460028
1.7	-10.4	-7.9	-6.157867479579117
1.7	-10.4	-7.8	-6.5507124581523675
1.7	-10.4	-7.7	-6.95924324618831
1.7	-10.4	-7.6	-7.383452885238533
1.7	-10.4	-7.5	-7.823332454227338
1.7	-10.4	-7.4	-8.278871001913286
1.7	-10.4	-7.3	-8.750055439185985
1.7	-10.4	-7.2	-9.236870390381412
1.7	-10.4	-7.1	-9.73929799771137
1.7	-10.4	-7.0	-10.257317676220504
1.7	-10.4	-6.9	-10.790905811349525
1.7	-10.4	-6.8	-11.340035391529003
1.7	-10.4	-6.7	-11.90467556544824
1.7	-10.4	-6.6	-12.48479111179325
1.7	-10.4	-6.5	-13.080341806340028
1.7	-10.4	-6.4	-13.691281668889278
1.7	-10.4	-6.3	-14.317558067203413
1.7	-10.4	-6.2	-14.959110655950308
1.7	-10.4	-6.1	-15.615870118461759
1.7	-10.4	-6.0	-16.287756679590576
1.7	-10.4	-5.9	-16.974678356318567
1.7	-10.4	-5.8	-17.67652890296086
1.7	-10.4	-5.7	-18.393185429222306
1.7	-10.4	-5.6	-19.124505583641128
1.7	-10.4	-5.5	-19.87032457132738
1.7	-10.4	-5.4	-20.63045209314068
1.7	-10.4	-5.3	-21.4046689602878
1.7	-10.4	-5.2	-22.1927004298038
1.7	-10.4	-5.1	-22.9947996774479
1.7	-10.4	-5.0	-23.80994188400492
1.7	-10.3	-11.0	-1.6866900545520809
1.7	-10.3	-10.9	-1.6088940755618362
1.7	-10.3	-10.8	-1.5421215665250296
1.7	-10.3	-10.7	-1.4869228457897354
1.7	-10.3	-10.6	-1.4438194377195197
1.7	-10.3	-10.5	-1.4132943041547266
1.7	-10.3	-10.4	-1.395786096687302
1.7	-10.3	-10.3	-1.391686839230775
1.7	-10.3	-10.2	-1.401342259828648
1.7	-10.3	-10.1	-1.425053977861637
1.7	-10.3	-10.0	-1.463082849842327
1.7	-10.3	-9.9	-1.515652917362837
1.7	-10.3	-9.8	-1.5829555501978176
1.7	-10.3	-9.7	-1.6651535082791222
1.7	-10.3	-9.6	-1.7623847511724944
1.7	-10.3	-9.5	-1.87476590250229
1.7	-10.3	-9.4	-2.00239533085198
1.7	-10.3	-9.3	-2.145355844380129
1.7	-10.3	-9.2	-2.303717019521742
1.7	-10.3	-9.1	-2.4775371921230094
1.7	-10.3	-9.0	-2.666865149361375
1.7	-10.3	-8.9	-2.871741558441236
1.7	-10.3	-8.8	-3.0922001663085785
1.7	-10.3	-8.7	-3.32826880421316
1.7	-10.3	-8.6	-3.5799702246314298
1.7	-10.3	-8.5	-3.8473227959964107
1.7	-10.3	-8.4	-4.130341076360221
1.7	-10.3	-8.3	-4.429036284604961
1.7	-10.3	-8.2	-4.743416683493184
1.7	-10.3	-8.1	-5.0734878879391445
1.7	-10.3	-8.0	-5.419253108008978
1.7	-10.3	-7.9	-5.780713335460028
1.7	-10.3	-7.8	-6.15786747957912
1.7	-10.3	-7.7	-6.5507124581523675
1.7	-10.3	-7.6	-6.959243246188297
1.7	-10.3	-7.5	-7.383452885238533
1.7	-10.3	-7.4	-7.823332454227338
1.7	-10.3	-7.3	-8.27887100191329
1.7	-10.3	-7.2	-8.750055439185985
1.7	-10.3	-7.1	-9.236870390381418
1.7	-10.3	-7.0	-9.739297997711372
1.7	-10.3	-6.9	-10.257317676220504
1.7	-10.3	-6.8	-10.790905811349528
1.7	-10.3	-6.7	-11.340035391529003
1.7	-10.3	-6.6	-11.904675565448244
1.7	-10.3	-6.5	-12.48479111179325
1.7	-10.3	-6.4	-13.080341806340028
1.7	-10.3	-6.3	-13.691281668889284
1.7	-10.3	-6.2	-14.317558067203413
1.7	-10.3	-6.1	-14.959110655950315
1.7	-10.3	-6.0	-15.615870118461759
1.7	-10.3	-5.9	-16.287756679590576
1.7	-10.3	-5.8	-16.97467835631857
1.7	-10.3	-5.7	-17.67652890296086
1.7	-10.3	-5.6	-18.39318542922231
1.7	-10.3	-5.5	-19.124505583641128
1.7	-10.3	-5.4	-19.87032457132738
1.7	-10.3	-5.3	-20.63045209314068
1.7	-10.3	-5.2	-21.4046689602878
1.7	-10.3	-5.1	-22.192700429803807
1.7	-10.3	-5.0	-22.9947996774479
1.7	-10.2	-11.0	-1.7749443371028293
1.7	-10.2	-10.9	-1.6866900545527992
1.7	-10.2	-10.8	-1.6088940755610341
1.7	-10.2	-10.7	-1.5421215665250296
1.7	-10.2	-10.6	-1.4869228457897057
1.7	-10.2	-10.5	-1.4438194377196827
1.7	-10.2	-10.4	-1.4132943041479993
1.7	-10.2	-10.3	-1.3957860966872084
1.7	-10.2	-10.2	-1.391686839230775
1.7	-10.2	-10.1	-1.401342259827093
1.7	-10.2	-10.0	-1.4250539778615845
1.7	-10.2	-9.9	-1.4630828498463326
1.7	-10.2	-9.8	-1.5156529173623332
1.7	-10.2	-9.7	-1.5829555501978176
1.7	-10.2	-9.6	-1.6651535082798197
1.7	-10.2	-9.5	-1.7623847511712032
1.7	-10.2	-9.4	-1.8747659025024308
1.7	-10.2	-9.3	-2.0023953308522042
1.7	-10.2	-9.2	-2.145355844380129
1.7	-10.2	-9.1	-2.303717019521821
1.7	-10.2	-9.0	-2.4775371921218836
1.7	-10.2	-8.9	-2.6668651493612314
1.7	-10.2	-8.8	-2.871741558441246
1.7	-10.2	-8.7	-3.0922001663085785
1.7	-10.2	-8.6	-3.3282688042131463
1.7	-10.2	-8.5	-3.5799702246313756
1.7	-10.2	-8.4	-3.8473227959964116
1.7	-10.2	-8.3	-4.130341076360262
1.7	-10.2	-8.2	-4.429036284604961
1.7	-10.2	-8.1	-4.743416683493108
1.7	-10.2	-8.0	-5.073487887939137
1.7	-10.2	-7.9	-5.419253108008972
1.7	-10.2	-7.8	-5.780713335460025
1.7	-10.2	-7.7	-6.157867479579113
1.7	-10.2	-7.6	-6.550712458152364
1.7	-10.2	-7.5	-6.959243246188306
1.7	-10.2	-7.4	-7.383452885238525
1.7	-10.2	-7.3	-7.823332454227334
1.7	-10.2	-7.2	-8.278871001913283
1.7	-10.2	-7.1	-8.75005543918598
1.7	-10.2	-7.0	-9.23687039038141
1.7	-10.2	-6.9	-9.739297997711363
1.7	-10.2	-6.8	-10.257317676220499
1.7	-10.2	-6.7	-10.79090581134952
1.7	-10.2	-6.6	-11.340035391528998
1.7	-10.2	-6.5	-11.904675565448235
1.7	-10.2	-6.4	-12.484791111793239
1.7	-10.2	-6.3	-13.080341806340023
1.7	-10.2	-6.2	-13.691281668889273
1.7	-10.2	-6.1	-14.317558067203407
1.7	-10.2	-6.0	-14.959110655950305
1.7	-10.2	-5.9	-15.61587011846175
1.7	-10.2	-5.8	-16.28775667959057
1.7	-10.2	-5.7	-16.97467835631856
1.7	-10.2	-5.6	-17.67652890296089
1.7	-10.2	-5.5	-18.393185429222303
1.7	-10.2	-5.4	-19.124505583641124
1.7	-10.2	-5.3	-19.87032457132738
1.7	-10.2	-5.2	-20.630452093140676
1.7	-10.2	-5.1	-21.40466896028781
1.7	-10.2	-5.0	-22.192700429803793
1.7	-10.1	-11.0	-1.873094497258009
1.7	-10.1	-10.9	-1.7749443371028293
1.7	-10.1	-10.8	-1.6866900545527992
1.7	-10.1	-10.7	-1.6088940755618362
1.7	-10.1	-10.6	-1.5421215665250296
1.7	-10.1	-10.5	-1.4869228457897057
1.7	-10.1	-10.4	-1.4438194377196827
1.7	-10.1	-10.3	-1.4132943041479993
1.7	-10.1	-10.2	-1.395786096687302
1.7	-10.1	-10.1	-1.391686839230775
1.7	-10.1	-10.0	-1.401342259827093
1.7	-10.1	-9.9	-1.4250539778615845
1.7	-10.1	-9.8	-1.4630828498463326
1.7	-10.1	-9.7	-1.515652917362837
1.7	-10.1	-9.6	-1.5829555501978176
1.7	-10.1	-9.5	-1.6651535082798197
1.7	-10.1	-9.4	-1.7623847511712032
1.7	-10.1	-9.3	-1.8747659025024308
1.7	-10.1	-9.2	-2.00239533085198
1.7	-10.1	-9.1	-2.145355844380129
1.7	-10.1	-9.0	-2.303717019521821
1.7	-10.1	-8.9	-2.4775371921218836
1.7	-10.1	-8.8	-2.6668651493612314
1.7	-10.1	-8.7	-2.871741558441236
1.7	-10.1	-8.6	-3.0922001663085785
1.7	-10.1	-8.5	-3.3282688042131463
1.7	-10.1	-8.4	-3.5799702246313756
1.7	-10.1	-8.3	-3.8473227959964116
1.7	-10.1	-8.2	-4.130341076360221
1.7	-10.1	-8.1	-4.429036284604961
1.7	-10.1	-8.0	-4.743416683493108
1.7	-10.1	-7.9	-5.073487887939137
1.7	-10.1	-7.8	-5.419253108008975
1.7	-10.1	-7.7	-5.780713335460025
1.7	-10.1	-7.6	-6.157867479579117
1.7	-10.1	-7.5	-6.550712458152364
1.7	-10.1	-7.4	-6.959243246188306
1.7	-10.1	-7.3	-7.38345288523853
1.7	-10.1	-7.2	-7.823332454227334
1.7	-10.1	-7.1	-8.278871001913286
1.7	-10.1	-7.0	-8.750055439185981
1.7	-10.1	-6.9	-9.23687039038141
1.7	-10.1	-6.8	-9.739297997711368
1.7	-10.1	-6.7	-10.257317676220499
1.7	-10.1	-6.6	-10.790905811349525
1.7	-10.1	-6.5	-11.340035391528998
1.7	-10.1	-6.4	-11.904675565448235
1.7	-10.1	-6.3	-12.484791111793244
1.7	-10.1	-6.2	-13.080341806340023
1.7	-10.1	-6.1	-13.691281668889278
1.7	-10.1	-6.0	-14.317558067203407
1.7	-10.1	-5.9	-14.959110655950305
1.7	-10.1	-5.8	-15.615870118461753
1.7	-10.1	-5.7	-16.28775667959057
1.7	-10.1	-5.6	-16.974678356318567
1.7	-10.1	-5.5	-17.67652890296089
1.7	-10.1	-5.4	-18.393185429222303
1.7	-10.1	-5.3	-19.12450558364113
1.7	-10.1	-5.2	-19.87032457132738
1.7	-10.1	-5.1	-20.63045209314068
1.7	-10.1	-5.0	-21.40466896028781
1.7	-10.0	-11.0	-1.9806006708818686
1.7	-10.0	-10.9	-1.873094497258009
1.7	-10.0	-10.8	-1.7749443371028293
1.7	-10.0	-10.7	-1.6866900545520809
1.7	-10.0	-10.6	-1.6088940755618362
1.7	-10.0	-10.5	-1.5421215665250296
1.7	-10.0	-10.4	-1.4869228457897057
1.7	-10.0	-10.3	-1.4438194377196827
1.7	-10.0	-10.2	-1.4132943041547266
1.7	-10.0	-10.1	-1.395786096687302
1.7	-10.0	-10.0	-1.391686839230775
1.7	-10.0	-9.9	-1.401342259827093
1.7	-10.0	-9.8	-1.4250539778615845
1.7	-10.0	-9.7	-1.463082849842327
1.7	-10.0	-9.6	-1.515652917362837
1.7	-10.0	-9.5	-1.5829555501978176
1.7	-10.0	-9.4	-1.6651535082798197
1.7	-10.0	-9.3	-1.7623847511712032
1.7	-10.0	-9.2	-1.87476590250229
1.7	-10.0	-9.1	-2.00239533085198
1.7	-10.0	-9.0	-2.145355844380129
1.7	-10.0	-8.9	-2.303717019521821
1.7	-10.0	-8.8	-2.4775371921218836
1.7	-10.0	-8.7	-2.666865149361375
1.7	-10.0	-8.6	-2.871741558441236
1.7	-10.0	-8.5	-3.0922001663085785
1.7	-10.0	-8.4	-3.3282688042131463
1.7	-10.0	-8.3	-3.5799702246313756
1.7	-10.0	-8.2	-3.8473227959964107
1.7	-10.0	-8.1	-4.130341076360221
1.7	-10.0	-8.0	-4.429036284604961
1.7	-10.0	-7.9	-4.743416683493108
1.7	-10.0	-7.8	-5.073487887939141
1.7	-10.0	-7.7	-5.419253108008975
1.7	-10.0	-7.6	-5.780713335460028
1.7	-10.0	-7.5	-6.157867479579117
1.7	-10.0	-7.4	-6.550712458152364
1.7	-10.0	-7.3	-6.95924324618831
1.7	-10.0	-7.2	-7.38345288523853
1.7	-10.0	-7.1	-7.823332454227338
1.7	-10.0	-7.0	-8.278871001913288
1.7	-10.0	-6.9	-8.750055439185981
1.7	-10.0	-6.8	-9.236870390381414
1.7	-10.0	-6.7	-9.739297997711368
1.7	-10.0	-6.6	-10.257317676220504
1.7	-10.0	-6.5	-10.790905811349525
1.7	-10.0	-6.4	-11.340035391528998
1.7	-10.0	-6.3	-11.90467556544824
1.7	-10.0	-6.2	-12.484791111793244
1.7	-10.0	-6.1	-13.080341806340028
1.7	-10.0	-6.0	-13.691281668889278
1.7	-10.0	-5.9	-14.317558067203407
1.7	-10.0	-5.8	-14.959110655950308
1.7	-10.0	-5.7	-15.615870118461753
1.7	-10.0	-5.6	-16.287756679590576
1.7	-10.0	-5.5	-16.974678356318567
1.7	-10.0	-5.4	-17.67652890296089
1.7	-10.0	-5.3	-18.393185429222306
1.7	-10.0	-5.2	-19.12450558364113
1.7	-10.0	-5.1	-19.87032457132738
1.7	-10.0	-5.0	-20.63045209314068
1.7	-9.9	-11.0	-2.0969653340471974
1.7	-9.9	-10.9	-1.9806006708818686
1.7	-9.9	-10.8	-1.873094497258009
1.7	-9.9	-10.7	-1.7749443370967573
1.7	-9.9	-10.6	-1.6866900545520809
1.7	-9.9	-10.5	-1.6088940755618362
1.7	-9.9	-10.4	-1.5421215665250296
1.7	-9.9	-10.3	-1.4869228457897057
1.7	-9.9	-10.2	-1.4438194377195197
1.7	-9.9	-10.1	-1.4132943041547266
1.7	-9.9	-10.0	-1.395786096687302
1.7	-9.9	-9.9	-1.391686839230775
1.7	-9.9	-9.8	-1.401342259827093
1.7	-9.9	-9.7	-1.425053977861637
1.7	-9.9	-9.6	-1.463082849842327
1.7	-9.9	-9.5	-1.515652917362837
1.7	-9.9	-9.4	-1.5829555501978176
1.7	-9.9	-9.3	-1.6651535082798197
1.7	-9.9	-9.2	-1.7623847511724944
1.7	-9.9	-9.1	-1.87476590250229
1.7	-9.9	-9.0	-2.00239533085198
1.7	-9.9	-8.9	-2.145355844380129
1.7	-9.9	-8.8	-2.303717019521821
1.7	-9.9	-8.7	-2.4775371921230094
1.7	-9.9	-8.6	-2.666865149361375
1.7	-9.9	-8.5	-2.871741558441236
1.7	-9.9	-8.4	-3.0922001663085785
1.7	-9.9	-8.3	-3.3282688042131463
1.7	-9.9	-8.2	-3.5799702246314298
1.7	-9.9	-8.1	-3.8473227959964107
1.7	-9.9	-8.0	-4.130341076360221
1.7	-9.9	-7.9	-4.429036284604961
1.7	-9.9	-7.8	-4.743416683493181
1.7	-9.9	-7.7	-5.073487887939141
1.7	-9.9	-7.6	-5.419253108008978
