log10_mu	log10_k	f	spectrum
-14.000000	  7.900000	 -9.500000	-23.301898
-14.000000	  7.900000	 -9.450000	-23.210404
-14.000000	  7.900000	 -9.400000	-23.118758
-14.000000	  7.900000	 -9.350000	-23.026962
-14.000000	  7.900000	 -9.300000	-22.935016
-14.000000	  7.900000	 -9.250000	-22.842920
-14.000000	  7.900000	 -9.200000	-22.750676
-14.000000	  7.900000	 -9.150000	-22.658283
-14.000000	  7.900000	 -9.100000	-22.565743
-14.000000	  7.900000	 -9.050000	-22.473057
-14.000000	  7.900000	 -9.000000	-22.380225
-14.000000	  7.900000	 -8.950000	-22.287249
-14.000000	  7.900000	 -8.900000	-22.194130
-14.000000	  7.900000	 -8.850000	-22.100869
-14.000000	  7.900000	 -8.800000	-22.007467
-14.000000	  7.900000	 -8.750000	-21.913927
-14.000000	  7.900000	 -8.700000	-21.820248
-14.000000	  7.900000	 -8.650000	-21.726434
-14.000000	  7.900000	 -8.600000	-21.632485
-14.000000	  7.900000	 -8.550000	-21.538402
-14.000000	  7.900000	 -8.500000	-21.444187
-14.000000	  7.900000	 -8.450000	-21.349842
-14.000000	  7.900000	 -8.400000	-21.255369
-14.000000	  7.900000	 -8.350000	-21.160769
-14.000000	  7.900000	 -8.300000	-21.066045
-14.000000	  7.900000	 -8.250000	-20.971200
-14.000000	  7.900000	 -8.200000	-20.876236
-14.000000	  7.900000	 -8.150000	-20.781156
-14.000000	  7.900000	 -8.100000	-20.685964
-14.000000	  7.900000	 -8.050000	-20.590665
-14.000000	  7.900000	 -8.000000	-20.495261
-14.000000	  7.900000	 -7.950000	-20.399755
-14.000000	  7.900000	 -7.900000	-20.304150
-14.000000	  7.900000	 -7.850000	-20.208449
-14.000000	  7.900000	 -7.800000	-20.112656
-14.000000	  7.900000	 -7.750000	-20.016772
-14.000000	  7.900000	 -7.700000	-19.920802
-14.000000	  7.900000	 -7.650000	-19.824747
-14.000000	  7.900000	 -7.600000	-19.728612
-14.000000	  7.900000	 -7.550000	-19.632401
-14.000000	  7.900000	 -7.500000	-19.536120
-14.000000	  7.900000	 -7.450000	-19.439772
-14.000000	  7.900000	 -7.400000	-19.343360
-14.000000	  7.900000	 -7.350000	-19.246884
-14.000000	  7.900000	 -7.300000	-19.150348
-14.000000	  7.900000	 -7.250000	-19.053751
-14.000000	  7.900000	 -7.200000	-18.957096
-14.000000	  7.900000	 -7.150000	-18.860385
-14.000000	  7.900000	 -7.100000	-18.763619
-14.000000	  7.900000	 -7.050000	-18.666800
-14.000000	  7.900000	 -7.000000	-18.569928
-14.000000	  8.000000	-10.000000	-23.220271
-14.000000	  8.000000	 -9.950000	-23.128598
-14.000000	  8.000000	 -9.900000	-23.036777
-14.000000	  8.000000	 -9.850000	-22.944807
-14.000000	  8.000000	 -9.800000	-22.852690
-14.000000	  8.000000	 -9.750000	-22.760427
-14.000000	  8.000000	 -9.700000	-22.668018
-14.000000	  8.000000	 -9.650000	-22.575465
-14.000000	  8.000000	 -9.600000	-22.482769
-14.000000	  8.000000	 -9.550000	-22.389930
-14.000000	  8.000000	 -9.500000	-22.296951
-14.000000	  8.000000	 -9.450000	-22.203833
-14.000000	  8.000000	 -9.400000	-22.110578
-14.000000	  8.000000	 -9.350000	-22.017187
-14.000000	  8.000000	 -9.300000	-21.923661
-14.000000	  8.000000	 -9.250000	-21.830003
-14.000000	  8.000000	 -9.200000	-21.736215
-14.000000	  8.000000	 -9.150000	-21.642298
-14.000000	  8.000000	 -9.100000	-21.548255
-14.000000	  8.000000	 -9.050000	-21.454086
-14.000000	  8.000000	 -9.000000	-21.359796
-14.000000	  8.000000	 -8.950000	-21.265385
-14.000000	  8.000000	 -8.900000	-21.170857
-14.000000	  8.000000	 -8.850000	-21.076213
-14.000000	  8.000000	 -8.800000	-20.981454
-14.000000	  8.000000	 -8.750000	-20.886586
-14.000000	  8.000000	 -8.700000	-20.791610
-14.000000	  8.000000	 -8.650000	-20.696528
-14.000000	  8.000000	 -8.600000	-20.601345
-14.000000	  8.000000	 -8.550000	-20.506064
-14.000000	  8.000000	 -8.500000	-20.410687
-14.000000	  8.000000	 -8.450000	-20.315218
-14.000000	  8.000000	 -8.400000	-20.219661
-14.000000	  8.000000	 -8.350000	-20.124018
-14.000000	  8.000000	 -8.300000	-20.028294
-14.000000	  8.000000	 -8.250000	-19.932489
-14.000000	  8.000000	 -8.200000	-19.836610
-14.000000	  8.000000	 -8.150000	-19.740657
-14.000000	  8.000000	 -8.100000	-19.644634
-14.000000	  8.000000	 -8.050000	-19.548547
-14.000000	  8.000000	 -8.000000	-19.452400
-14.000000	  8.000000	 -7.950000	-19.356196
-14.000000	  8.000000	 -7.900000	-19.259935
-14.000000	  8.000000	 -7.850000	-19.163621
-14.000000	  8.000000	 -7.800000	-19.067258
-14.000000	  8.000000	 -7.750000	-18.970846
-14.000000	  8.000000	 -7.700000	-18.874390
-14.000000	  8.000000	 -7.650000	-18.777892
-14.000000	  8.000000	 -7.600000	-18.681356
-14.000000	  8.000000	 -7.550000	-18.584787
-14.000000	  8.000000	 -7.500000	-18.488191
-14.000000	  8.000000	 -7.450000	-18.391576
-14.000000	  8.000000	 -7.400000	-18.294956
-14.000000	  8.000000	 -7.350000	-18.198347
-14.000000	  8.000000	 -7.300000	-18.101769
-14.000000	  8.000000	 -7.250000	-18.005244
-14.000000	  8.000000	 -7.200000	-17.908796
-14.000000	  8.000000	 -7.150000	-17.812438
-14.000000	  8.000000	 -7.100000	-17.716172
-14.000000	  8.000000	 -7.050000	-17.619996
-14.000000	  8.000000	 -7.000000	-17.523907
-14.000000	  8.100000	-10.000000	-22.196135
-14.000000	  8.100000	 -9.950000	-22.103058
-14.000000	  8.100000	 -9.900000	-22.009865
-14.000000	  8.100000	 -9.850000	-21.916559
-14.000000	  8.100000	 -9.800000	-21.823145
-14.000000	  8.100000	 -9.750000	-21.729632
-14.000000	  8.100000	 -9.700000	-21.636032
-14.000000	  8.100000	 -9.650000	-21.542365
-14.000000	  8.100000	 -9.600000	-21.448660
-14.000000	  8.100000	 -9.550000	-21.354949
-14.000000	  8.100000	 -9.500000	-21.261270
-14.000000	  8.100000	 -9.450000	-21.167662
-14.000000	  8.100000	 -9.400000	-21.074160
-14.000000	  8.100000	 -9.350000	-20.980792
-14.000000	  8.100000	 -9.300000	-20.887573
-14.000000	  8.100000	 -9.250000	-20.794512
-14.000000	  8.100000	 -9.200000	-20.701601
-14.000000	  8.100000	 -9.150000	-20.608828
-14.000000	  8.100000	 -9.100000	-20.516169
-14.000000	  8.100000	 -9.050000	-20.423595
-14.000000	  8.100000	 -9.000000	-20.331077
-14.000000	  8.100000	 -8.950000	-20.238582
-14.000000	  8.100000	 -8.900000	-20.146081
-14.000000	  8.100000	 -8.850000	-20.053543
-14.000000	  8.100000	 -8.800000	-19.960945
-14.000000	  8.100000	 -8.750000	-19.868262
-14.000000	  8.100000	 -8.700000	-19.775477
-14.000000	  8.100000	 -8.650000	-19.682574
-14.000000	  8.100000	 -8.600000	-19.589543
-14.000000	  8.100000	 -8.550000	-19.496372
-14.000000	  8.100000	 -8.500000	-19.403059
-14.000000	  8.100000	 -8.450000	-19.309599
-14.000000	  8.100000	 -8.400000	-19.215990
-14.000000	  8.100000	 -8.350000	-19.122236
-14.000000	  8.100000	 -8.300000	-19.028337
-14.000000	  8.100000	 -8.250000	-18.934298
-14.000000	  8.100000	 -8.200000	-18.840123
-14.000000	  8.100000	 -8.150000	-18.745820
-14.000000	  8.100000	 -8.100000	-18.651393
-14.000000	  8.100000	 -8.050000	-18.556849
-14.000000	  8.100000	 -8.000000	-18.462194
-14.000000	  8.100000	 -7.950000	-18.367436
-14.000000	  8.100000	 -7.900000	-18.272579
-14.000000	  8.100000	 -7.850000	-18.177633
-14.000000	  8.100000	 -7.800000	-18.082603
-14.000000	  8.100000	 -7.750000	-17.987494
-14.000000	  8.100000	 -7.700000	-17.892315
-14.000000	  8.100000	 -7.650000	-17.797079
-14.000000	  8.100000	 -7.600000	-17.701797
-14.000000	  8.100000	 -7.550000	-17.606473
-14.000000	  8.100000	 -7.500000	-17.511108
-14.000000	  8.100000	 -7.450000	-17.415708
-14.000000	  8.100000	 -7.400000	-17.320276
-14.000000	  8.100000	 -7.350000	-17.224817
-14.000000	  8.100000	 -7.300000	-17.129336
-14.000000	  8.100000	 -7.250000	-17.033835
-14.000000	  8.100000	 -7.200000	-16.938321
-14.000000	  8.100000	 -7.150000	-16.842797
-14.000000	  8.100000	 -7.100000	-16.747266
-14.000000	  8.100000	 -7.050000	-16.651733
-14.000000	  8.100000	 -7.000000	-16.556203
-14.000000	  8.200000	-10.000000	-21.274422
-14.000000	  8.200000	 -9.950000	-21.183255
-14.000000	  8.200000	 -9.900000	-21.091850
-14.000000	  8.200000	 -9.850000	-21.000218
-14.000000	  8.200000	 -9.800000	-20.908369
-14.000000	  8.200000	 -9.750000	-20.816311
-14.000000	  8.200000	 -9.700000	-20.724056
-14.000000	  8.200000	 -9.650000	-20.631612
-14.000000	  8.200000	 -9.600000	-20.538989
-14.000000	  8.200000	 -9.550000	-20.446196
-14.000000	  8.200000	 -9.500000	-20.353242
-14.000000	  8.200000	 -9.450000	-20.260137
-14.000000	  8.200000	 -9.400000	-20.166887
-14.000000	  8.200000	 -9.350000	-20.073502
-14.000000	  8.200000	 -9.300000	-19.979990
-14.000000	  8.200000	 -9.250000	-19.886358
-14.000000	  8.200000	 -9.200000	-19.792615
-14.000000	  8.200000	 -9.150000	-19.698766
-14.000000	  8.200000	 -9.100000	-19.604819
-14.000000	  8.200000	 -9.050000	-19.510782
-14.000000	  8.200000	 -9.000000	-19.416659
-14.000000	  8.200000	 -8.950000	-19.322456
-14.000000	  8.200000	 -8.900000	-19.228180
-14.000000	  8.200000	 -8.850000	-19.133835
-14.000000	  8.200000	 -8.800000	-19.039426
-14.000000	  8.200000	 -8.750000	-18.944958
-14.000000	  8.200000	 -8.700000	-18.850436
-14.000000	  8.200000	 -8.650000	-18.755863
-14.000000	  8.200000	 -8.600000	-18.661244
-14.000000	  8.200000	 -8.550000	-18.566582
-14.000000	  8.200000	 -8.500000	-18.471881
-14.000000	  8.200000	 -8.450000	-18.377144
-14.000000	  8.200000	 -8.400000	-18.282375
-14.000000	  8.200000	 -8.350000	-18.187576
-14.000000	  8.200000	 -8.300000	-18.092750
-14.000000	  8.200000	 -8.250000	-17.997899
-14.000000	  8.200000	 -8.200000	-17.903028
-14.000000	  8.200000	 -8.150000	-17.808139
-14.000000	  8.200000	 -8.100000	-17.713236
-14.000000	  8.200000	 -8.050000	-17.618319
-14.000000	  8.200000	 -8.000000	-17.523387
-14.000000	  8.200000	 -7.950000	-17.428443
-14.000000	  8.200000	 -7.900000	-17.333488
-14.000000	  8.200000	 -7.850000	-17.238525
-14.000000	  8.200000	 -7.800000	-17.143556
-14.000000	  8.200000	 -7.750000	-17.048580
-14.000000	  8.200000	 -7.700000	-16.953600
-14.000000	  8.200000	 -7.650000	-16.858619
-14.000000	  8.200000	 -7.600000	-16.763637
-14.000000	  8.200000	 -7.550000	-16.668658
-14.000000	  8.200000	 -7.500000	-16.573682
-14.000000	  8.200000	 -7.450000	-16.478709
-14.000000	  8.200000	 -7.400000	-16.383744
-14.000000	  8.200000	 -7.350000	-16.288790
-14.000000	  8.200000	 -7.300000	-16.193851
-14.000000	  8.200000	 -7.250000	-16.098927
-14.000000	  8.200000	 -7.200000	-16.004021
-14.000000	  8.200000	 -7.150000	-15.909131
-14.000000	  8.200000	 -7.100000	-15.814261
-14.000000	  8.200000	 -7.050000	-15.719414
-14.000000	  8.200000	 -7.000000	-15.624592
-14.000000	  8.300000	-10.000000	-20.372411
-14.000000	  8.300000	 -9.950000	-20.279067
-14.000000	  8.300000	 -9.900000	-20.185651
-14.000000	  8.300000	 -9.850000	-20.092165
-14.000000	  8.300000	 -9.800000	-19.998613
-14.000000	  8.300000	 -9.750000	-19.904998
-14.000000	  8.300000	 -9.700000	-19.811322
-14.000000	  8.300000	 -9.650000	-19.717587
-14.000000	  8.300000	 -9.600000	-19.623796
-14.000000	  8.300000	 -9.550000	-19.529953
-14.000000	  8.300000	 -9.500000	-19.436059
-14.000000	  8.300000	 -9.450000	-19.342116
-14.000000	  8.300000	 -9.400000	-19.248129
-14.000000	  8.300000	 -9.350000	-19.154097
-14.000000	  8.300000	 -9.300000	-19.060025
-14.000000	  8.300000	 -9.250000	-18.965915
-14.000000	  8.300000	 -9.200000	-18.871768
-14.000000	  8.300000	 -9.150000	-18.777588
-14.000000	  8.300000	 -9.100000	-18.683375
-14.000000	  8.300000	 -9.050000	-18.589131
-14.000000	  8.300000	 -9.000000	-18.494859
-14.000000	  8.300000	 -8.950000	-18.400558
-14.000000	  8.300000	 -8.900000	-18.306231
-14.000000	  8.300000	 -8.850000	-18.211878
-14.000000	  8.300000	 -8.800000	-18.117502
-14.000000	  8.300000	 -8.750000	-18.023102
-14.000000	  8.300000	 -8.700000	-17.928682
-14.000000	  8.300000	 -8.650000	-17.834240
-14.000000	  8.300000	 -8.600000	-17.739779
-14.000000	  8.300000	 -8.550000	-17.645300
-14.000000	  8.300000	 -8.500000	-17.550802
-14.000000	  8.300000	 -8.450000	-17.456288
-14.000000	  8.300000	 -8.400000	-17.361759
-14.000000	  8.300000	 -8.350000	-17.267217
-14.000000	  8.300000	 -8.300000	-17.172660
-14.000000	  8.300000	 -8.250000	-17.078092
-14.000000	  8.300000	 -8.200000	-16.983512
-14.000000	  8.300000	 -8.150000	-16.888921
-14.000000	  8.300000	 -8.100000	-16.794319
-14.000000	  8.300000	 -8.050000	-16.699707
-14.000000	  8.300000	 -8.000000	-16.605086
-14.000000	  8.300000	 -7.950000	-16.510458
-14.000000	  8.300000	 -7.900000	-16.415822
-14.000000	  8.300000	 -7.850000	-16.321179
-14.000000	  8.300000	 -7.800000	-16.226532
-14.000000	  8.300000	 -7.750000	-16.131882
-14.000000	  8.300000	 -7.700000	-16.037230
-14.000000	  8.300000	 -7.650000	-15.942579
-14.000000	  8.300000	 -7.600000	-15.847930
-14.000000	  8.300000	 -7.550000	-15.753285
-14.000000	  8.300000	 -7.500000	-15.658645
-14.000000	  8.300000	 -7.450000	-15.564015
-14.000000	  8.300000	 -7.400000	-15.469395
-14.000000	  8.300000	 -7.350000	-15.374790
-14.000000	  8.300000	 -7.300000	-15.280204
-14.000000	  8.300000	 -7.250000	-15.185638
-14.000000	  8.300000	 -7.200000	-15.091099
-14.000000	  8.300000	 -7.150000	-14.996590
-14.000000	  8.300000	 -7.100000	-14.902117
-14.000000	  8.300000	 -7.050000	-14.807688
-14.000000	  8.300000	 -7.000000	-14.713309
-14.000000	  8.400000	-10.000000	-19.490906
-14.000000	  8.400000	 -9.950000	-19.396291
-14.000000	  8.400000	 -9.900000	-19.301659
-14.000000	  8.400000	 -9.850000	-19.207009
-14.000000	  8.400000	 -9.800000	-19.112338
-14.000000	  8.400000	 -9.750000	-19.017648
-14.000000	  8.400000	 -9.700000	-18.922939
-14.000000	  8.400000	 -9.650000	-18.828214
-14.000000	  8.400000	 -9.600000	-18.733475
-14.000000	  8.400000	 -9.550000	-18.638723
-14.000000	  8.400000	 -9.500000	-18.543959
-14.000000	  8.400000	 -9.450000	-18.449186
-14.000000	  8.400000	 -9.400000	-18.354406
-14.000000	  8.400000	 -9.350000	-18.259620
-14.000000	  8.400000	 -9.300000	-18.164829
-14.000000	  8.400000	 -9.250000	-18.070035
-14.000000	  8.400000	 -9.200000	-17.975238
-14.000000	  8.400000	 -9.150000	-17.880438
-14.000000	  8.400000	 -9.100000	-17.785636
-14.000000	  8.400000	 -9.050000	-17.690833
-14.000000	  8.400000	 -9.000000	-17.596027
-14.000000	  8.400000	 -8.950000	-17.501213
-14.000000	  8.400000	 -8.900000	-17.406391
-14.000000	  8.400000	 -8.850000	-17.311560
-14.000000	  8.400000	 -8.800000	-17.216724
-14.000000	  8.400000	 -8.750000	-17.121887
-14.000000	  8.400000	 -8.700000	-17.027054
-14.000000	  8.400000	 -8.650000	-16.932224
-14.000000	  8.400000	 -8.600000	-16.837397
-14.000000	  8.400000	 -8.550000	-16.742577
-14.000000	  8.400000	 -8.500000	-16.647766
-14.000000	  8.400000	 -8.450000	-16.552962
-14.000000	  8.400000	 -8.400000	-16.458171
-14.000000	  8.400000	 -8.350000	-16.363395
-14.000000	  8.400000	 -8.300000	-16.268635
-14.000000	  8.400000	 -8.250000	-16.173896
-14.000000	  8.400000	 -8.200000	-16.079181
-14.000000	  8.400000	 -8.150000	-15.984493
-14.000000	  8.400000	 -8.100000	-15.889837
-14.000000	  8.400000	 -8.050000	-15.795220
-14.000000	  8.400000	 -8.000000	-15.700647
-14.000000	  8.400000	 -7.950000	-15.606127
-14.000000	  8.400000	 -7.900000	-15.511664
-14.000000	  8.400000	 -7.850000	-15.417271
-14.000000	  8.400000	 -7.800000	-15.322956
-14.000000	  8.400000	 -7.750000	-15.228729
-14.000000	  8.400000	 -7.700000	-15.134604
-14.000000	  8.400000	 -7.650000	-15.040595
-14.000000	  8.400000	 -7.600000	-14.946719
-14.000000	  8.400000	 -7.550000	-14.853000
-14.000000	  8.400000	 -7.500000	-14.759472
-14.000000	  8.400000	 -7.450000	-14.666182
-14.000000	  8.400000	 -7.400000	-14.573199
-14.000000	  8.400000	 -7.350000	-14.480613
-14.000000	  8.400000	 -7.300000	-14.388533
-14.000000	  8.400000	 -7.250000	-14.297087
-14.000000	  8.400000	 -7.200000	-14.206412
-14.000000	  8.400000	 -7.150000	-14.116642
-14.000000	  8.400000	 -7.100000	-14.027897
-14.000000	  8.400000	 -7.050000	-13.940280
-14.000000	  8.400000	 -7.000000	-13.853867
-14.000000	  8.500000	-10.000000	-18.539990
-14.000000	  8.500000	 -9.950000	-18.447038
-14.000000	  8.500000	 -9.900000	-18.354131
-14.000000	  8.500000	 -9.850000	-18.261302
-14.000000	  8.500000	 -9.800000	-18.168603
-14.000000	  8.500000	 -9.750000	-18.076107
-14.000000	  8.500000	 -9.700000	-17.983914
-14.000000	  8.500000	 -9.650000	-17.892145
-14.000000	  8.500000	 -9.600000	-17.800932
-14.000000	  8.500000	 -9.550000	-17.710413
-14.000000	  8.500000	 -9.500000	-17.620721
-14.000000	  8.500000	 -9.450000	-17.531978
-14.000000	  8.500000	 -9.400000	-17.444278
-14.000000	  8.500000	 -9.350000	-17.357683
-14.000000	  8.500000	 -9.300000	-17.272231
-14.000000	  8.500000	 -9.250000	-17.187929
-14.000000	  8.500000	 -9.200000	-17.104762
-14.000000	  8.500000	 -9.150000	-17.022692
-14.000000	  8.500000	 -9.100000	-16.941665
-14.000000	  8.500000	 -9.050000	-16.861609
-14.000000	  8.500000	 -9.000000	-16.782447
-14.000000	  8.500000	 -8.950000	-16.704099
-14.000000	  8.500000	 -8.900000	-16.626483
-14.000000	  8.500000	 -8.850000	-16.549513
-14.000000	  8.500000	 -8.800000	-16.473108
-14.000000	  8.500000	 -8.750000	-16.397188
-14.000000	  8.500000	 -8.700000	-16.321685
-14.000000	  8.500000	 -8.650000	-16.246526
-14.000000	  8.500000	 -8.600000	-16.171647
-14.000000	  8.500000	 -8.550000	-16.096990
-14.000000	  8.500000	 -8.500000	-16.022527
-14.000000	  8.500000	 -8.450000	-15.948270
-14.000000	  8.500000	 -8.400000	-15.874148
-14.000000	  8.500000	 -8.350000	-15.800124
-14.000000	  8.500000	 -8.300000	-15.726171
-14.000000	  8.500000	 -8.250000	-15.652263
-14.000000	  8.500000	 -8.200000	-15.578381
-14.000000	  8.500000	 -8.150000	-15.504519
-14.000000	  8.500000	 -8.100000	-15.430655
-14.000000	  8.500000	 -8.050000	-15.356781
-14.000000	  8.500000	 -8.000000	-15.282887
-14.000000	  8.500000	 -7.950000	-15.208969
-14.000000	  8.500000	 -7.900000	-15.135022
-14.000000	  8.500000	 -7.850000	-15.061042
-14.000000	  8.500000	 -7.800000	-14.987030
-14.000000	  8.500000	 -7.750000	-14.912983
-14.000000	  8.500000	 -7.700000	-14.838903
-14.000000	  8.500000	 -7.650000	-14.764792
-14.000000	  8.500000	 -7.600000	-14.690653
-14.000000	  8.500000	 -7.550000	-14.616488
-14.000000	  8.500000	 -7.500000	-14.542303
-14.000000	  8.500000	 -7.450000	-14.468111
-14.000000	  8.500000	 -7.400000	-14.393919
-14.000000	  8.500000	 -7.350000	-14.319733
-14.000000	  8.500000	 -7.300000	-14.245561
-14.000000	  8.500000	 -7.250000	-14.171411
-14.000000	  8.500000	 -7.200000	-14.097289
-14.000000	  8.500000	 -7.150000	-14.023206
-14.000000	  8.500000	 -7.100000	-13.949170
-14.000000	  8.500000	 -7.050000	-13.875192
-14.000000	  8.500000	 -7.000000	-13.801283
-14.000000	  8.600000	-10.000000	-18.272682
-14.000000	  8.600000	 -9.950000	-18.199491
-14.000000	  8.600000	 -9.900000	-18.126189
-14.000000	  8.600000	 -9.850000	-18.052770
-14.000000	  8.600000	 -9.800000	-17.979233
-14.000000	  8.600000	 -9.750000	-17.905574
-14.000000	  8.600000	 -9.700000	-17.831797
-14.000000	  8.600000	 -9.650000	-17.757894
-14.000000	  8.600000	 -9.600000	-17.683866
-14.000000	  8.600000	 -9.550000	-17.609708
-14.000000	  8.600000	 -9.500000	-17.535441
-14.000000	  8.600000	 -9.450000	-17.461142
-14.000000	  8.600000	 -9.400000	-17.386812
-14.000000	  8.600000	 -9.350000	-17.312447
-14.000000	  8.600000	 -9.300000	-17.238052
-14.000000	  8.600000	 -9.250000	-17.163623
-14.000000	  8.600000	 -9.200000	-17.089165
-14.000000	  8.600000	 -9.150000	-17.014686
-14.000000	  8.600000	 -9.100000	-16.940186
-14.000000	  8.600000	 -9.050000	-16.865657
-14.000000	  8.600000	 -9.000000	-16.791102
-14.000000	  8.600000	 -8.950000	-16.716517
-14.000000	  8.600000	 -8.900000	-16.641905
-14.000000	  8.600000	 -8.850000	-16.567261
-14.000000	  8.600000	 -8.800000	-16.492585
-14.000000	  8.600000	 -8.750000	-16.417872
-14.000000	  8.600000	 -8.700000	-16.343126
-14.000000	  8.600000	 -8.650000	-16.268341
-14.000000	  8.600000	 -8.600000	-16.193515
-14.000000	  8.600000	 -8.550000	-16.118645
-14.000000	  8.600000	 -8.500000	-16.043755
-14.000000	  8.600000	 -8.450000	-15.968898
-14.000000	  8.600000	 -8.400000	-15.894041
-14.000000	  8.600000	 -8.350000	-15.819183
-14.000000	  8.600000	 -8.300000	-15.744326
-14.000000	  8.600000	 -8.250000	-15.669467
-14.000000	  8.600000	 -8.200000	-15.594610
-14.000000	  8.600000	 -8.150000	-15.519764
-14.000000	  8.600000	 -8.100000	-15.444922
-14.000000	  8.600000	 -8.050000	-15.370086
-14.000000	  8.600000	 -8.000000	-15.295258
-14.000000	  8.600000	 -7.950000	-15.220437
-14.000000	  8.600000	 -7.900000	-15.145626
-14.000000	  8.600000	 -7.850000	-15.070823
-14.000000	  8.600000	 -7.800000	-14.996031
-14.000000	  8.600000	 -7.750000	-14.921250
-14.000000	  8.600000	 -7.700000	-14.846481
